,chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
41,723.0,152.0,10.0,2.0,0.0,4.756578947368421,8.0,0.0,19.0,149.64876957494408,0.9845313787825268,107.0,0.7039473684210527,73.0,0.48026315789473684,216,217,2
42,331.0,68.0,0.0,2.0,0.0,4.867647058823529,6.0,0.0,11.333333333333334,65.96923076923076,0.9701357466063347,46.0,0.6764705882352942,26.0,0.38235294117647056,99,97,2
43,674.0,139.0,6.0,2.0,0.0,4.848920863309353,8.0,0.0,17.375,136.66172839506174,0.9831779021227464,108.0,0.7769784172661871,53.0,0.381294964028777,163,164,2
44,881.0,174.0,10.0,2.0,0.0,5.063218390804598,7.0,0.0,24.857142857142858,171.3138401559454,0.9845622997468126,109.0,0.6264367816091954,57.0,0.3275862068965517,224,219,2
45,381.0,76.0,1.0,2.0,1.0,5.0131578947368425,3.0,0.0,25.333333333333332,72.97222222222223,0.9601608187134504,44.0,0.5789473684210527,33.0,0.4342105263157895,113,115,1
46,267.0,55.0,0.0,2.0,0.0,4.8545454545454545,1.0,0.0,55.0,54.0,0.9818181818181818,39.0,0.7090909090909091,24.0,0.43636363636363634,85,85,1
47,1109.0,227.0,7.0,4.0,0.0,4.88546255506608,12.0,0.0,18.916666666666668,225.31851851851854,0.9925925925925927,165.0,0.7268722466960352,102.0,0.44933920704845814,288,288,3
48,1274.0,262.0,6.0,2.0,1.0,4.862595419847328,10.0,0.0,26.2,257.6562905317769,0.9834209562281562,185.0,0.7061068702290076,126.0,0.48091603053435117,378,369,3
49,438.0,90.0,2.0,2.0,1.0,4.866666666666666,9.0,0.0,10.0,87.65891472868218,0.9739879414298019,65.0,0.7222222222222222,40.0,0.4444444444444444,119,120,2
50,572.0,116.0,2.0,2.0,0.0,4.931034482758621,7.0,0.0,16.571428571428573,112.98214285714286,0.9739839901477833,75.0,0.646551724137931,44.0,0.3793103448275862,154,151,1
51,1044.0,201.0,5.0,2.0,0.0,5.1940298507462686,13.0,0.0,15.461538461538462,197.3063973063973,0.9816238671960064,138.0,0.6865671641791045,83.0,0.4129353233830846,263,258,3
52,1048.0,189.0,2.0,2.0,0.0,5.544973544973545,11.0,0.0,17.181818181818183,184.63082437275986,0.976882668638941,120.0,0.6349206349206349,58.0,0.30687830687830686,270,263,3
53,400.0,83.0,2.0,3.0,0.0,4.819277108433735,6.0,0.0,13.833333333333334,81.65833333333333,0.9838353413654618,53.0,0.6385542168674698,33.0,0.39759036144578314,117,118,2
54,1061.0,209.0,4.0,2.0,0.0,5.076555023923445,10.0,0.0,20.9,206.31715210355986,0.9871634071940664,135.0,0.645933014354067,96.0,0.45933014354066987,289,289,3
55,767.0,148.0,1.0,2.0,0.0,5.1824324324324325,7.0,0.0,21.142857142857142,143.64801864801865,0.9705947205947206,103.0,0.6959459459459459,65.0,0.4391891891891892,219,219,2
56,459.0,97.0,0.0,4.0,1.0,4.731958762886598,4.0,0.0,24.25,96.31929824561402,0.9929824561403507,69.0,0.711340206185567,44.0,0.4536082474226804,135,137,1
57,828.0,169.0,1.0,5.0,0.0,4.899408284023669,6.0,0.0,28.166666666666668,166.9879518072289,0.9880943893918871,117.0,0.6923076923076923,90.0,0.5325443786982249,240,241,2
58,436.0,90.0,5.0,2.0,0.0,4.844444444444444,4.0,0.0,22.5,88.31800766283526,0.9813111962537251,58.0,0.6444444444444445,35.0,0.3888888888888889,125,125,2
59,766.0,159.0,6.0,2.0,0.0,4.817610062893082,5.0,0.0,31.8,152.31140350877192,0.9579333554010813,93.0,0.5849056603773585,51.0,0.32075471698113206,232,230,2
60,652.0,141.0,2.0,12.0,0.0,4.624113475177305,8.0,0.0,17.625,140.0,0.9929078014184397,93.0,0.6595744680851063,65.0,0.46099290780141844,181,179,1
61,447.0,91.0,0.0,2.0,0.0,4.912087912087912,5.0,0.0,18.2,88.63636363636364,0.974025974025974,57.0,0.6263736263736264,41.0,0.45054945054945056,130,126,1
62,232.0,52.0,0.0,2.0,0.0,4.461538461538462,3.0,0.0,17.333333333333332,50.0,0.9615384615384616,34.0,0.6538461538461539,28.0,0.5384615384615384,76,77,2
63,597.0,118.0,3.0,2.0,0.0,5.059322033898305,6.0,0.0,19.666666666666668,116.32173913043478,0.9857774502579219,73.0,0.6186440677966102,48.0,0.4067796610169492,173,172,2
64,333.0,71.0,3.0,2.0,0.0,4.690140845070423,5.0,0.0,14.2,69.31372549019608,0.9762496547914941,50.0,0.704225352112676,33.0,0.4647887323943662,98,96,1
65,101.0,20.0,0.0,2.0,0.0,5.05,2.0,0.0,10.0,19.62962962962963,0.9814814814814815,14.0,0.7,5.0,0.25,26,27,2
66,579.0,116.0,1.0,2.0,0.0,4.991379310344827,6.0,0.0,19.333333333333332,114.30409356725147,0.9853801169590644,80.0,0.6896551724137931,44.0,0.3793103448275862,168,169,2
67,587.0,122.0,6.0,2.0,2.0,4.811475409836065,6.0,0.0,20.333333333333332,118.98305084745762,0.9752709085857182,82.0,0.6721311475409836,55.0,0.45081967213114754,163,163,1
68,375.0,81.0,5.0,2.0,0.0,4.62962962962963,6.0,0.0,13.5,80.0,0.9876543209876543,55.0,0.6790123456790124,31.0,0.38271604938271603,98,96,1
69,681.0,147.0,3.0,4.0,0.0,4.63265306122449,12.0,0.0,12.25,144.97241379310344,0.9862068965517241,106.0,0.7210884353741497,67.0,0.4557823129251701,205,206,1
70,327.0,65.0,3.0,2.0,0.0,5.030769230769231,3.0,0.0,21.666666666666668,63.655913978494624,0.9793217535153019,44.0,0.676923076923077,28.0,0.4307692307692308,93,94,1
71,1900.0,378.0,21.0,2.0,0.0,5.026455026455026,19.0,0.0,19.894736842105264,374.3191111111111,0.9902621987066431,267.0,0.7063492063492064,135.0,0.35714285714285715,431,423,3
72,795.0,166.0,7.0,2.0,0.0,4.789156626506024,10.0,0.0,16.6,162.3127572016461,0.9777876939858199,135.0,0.8132530120481928,75.0,0.45180722891566266,229,226,1
73,772.0,152.0,1.0,2.0,0.0,5.078947368421052,6.0,0.0,25.333333333333332,148.6621315192744,0.9780403389425947,107.0,0.7039473684210527,67.0,0.4407894736842105,203,194,2
74,318.0,64.0,1.0,2.0,0.0,4.96875,3.0,0.0,21.333333333333332,63.0,0.984375,41.0,0.640625,28.0,0.4375,85,87,1
75,404.0,81.0,0.0,2.0,0.0,4.987654320987654,3.0,0.0,27.0,79.31623931623932,0.9792128310646829,53.0,0.654320987654321,31.0,0.38271604938271603,109,110,1
76,647.0,144.0,0.0,2.0,0.0,4.493055555555555,9.0,0.0,16.0,139.63333333333333,0.9696759259259259,104.0,0.7222222222222222,62.0,0.4305555555555556,183,180,2
77,588.0,113.0,1.0,2.0,0.0,5.20353982300885,7.0,0.0,16.142857142857142,110.98181818181817,0.9821399839098953,79.0,0.6991150442477876,43.0,0.3805309734513274,154,149,1
78,815.0,160.0,2.0,5.0,1.0,5.09375,8.0,0.0,20.0,157.29957805907173,0.9831223628691983,106.0,0.6625,70.0,0.4375,207,207,3
79,691.0,147.0,3.0,2.0,0.0,4.700680272108843,8.0,0.0,18.375,144.3101851851852,0.9817019400352734,105.0,0.7142857142857143,63.0,0.42857142857142855,177,171,2
80,257.0,50.0,4.0,2.0,0.0,5.14,1.0,0.0,50.0,46.95652173913044,0.9391304347826087,35.0,0.7,22.0,0.44,73,74,1
81,289.0,61.0,0.0,2.0,0.0,4.737704918032787,2.0,0.0,30.5,60.0,0.9836065573770492,37.0,0.6065573770491803,25.0,0.4098360655737705,88,85,1
82,1371.0,273.0,11.0,4.0,0.0,5.021978021978022,7.0,0.0,39.0,270.64944649446494,0.991389913899139,197.0,0.7216117216117216,108.0,0.3956043956043956,358,349,3
83,439.0,97.0,3.0,2.0,0.0,4.525773195876289,5.0,0.0,19.4,92.97826086956522,0.9585387718511879,60.0,0.6185567010309279,49.0,0.5051546391752577,142,142,1
84,628.0,123.0,0.0,4.0,1.0,5.105691056910569,7.0,0.0,17.571428571428573,119.98319327731092,0.9754731160756985,71.0,0.5772357723577236,50.0,0.4065040650406504,181,180,2
85,530.0,102.0,3.0,2.0,0.0,5.196078431372549,6.0,0.0,17.0,99.65986394557824,0.9770574896625317,67.0,0.6568627450980392,37.0,0.3627450980392157,140,141,2
86,632.0,129.0,8.0,2.0,0.0,4.89922480620155,9.0,0.0,14.333333333333334,125.62962962962963,0.9738730979041057,97.0,0.751937984496124,50.0,0.3875968992248062,160,159,2
87,346.0,78.0,1.0,2.0,0.0,4.435897435897436,4.0,0.0,19.5,77.0,0.9871794871794872,55.0,0.7051282051282052,30.0,0.38461538461538464,97,95,1
88,359.0,73.0,0.0,2.0,0.0,4.917808219178082,5.0,0.0,14.6,72.31455399061032,0.9906103286384975,46.0,0.6301369863013698,31.0,0.4246575342465753,111,111,1
89,373.0,83.0,3.0,3.0,0.0,4.493975903614458,5.0,0.0,16.6,82.65843621399176,0.9958847736625513,52.0,0.6265060240963856,36.0,0.43373493975903615,124,124,2
90,689.0,141.0,5.0,2.0,0.0,4.886524822695035,7.0,0.0,20.142857142857142,138.64734299516908,0.9833144893274403,87.0,0.6170212765957447,55.0,0.3900709219858156,186,185,2
91,538.0,100.0,1.0,2.0,0.0,5.38,4.0,0.0,25.0,97.97938144329896,0.9797938144329896,65.0,0.65,41.0,0.41,153,148,2
92,598.0,119.0,8.0,4.0,0.0,5.025210084033613,7.0,0.0,17.0,118.32193732193731,0.9943019943019942,79.0,0.6638655462184874,36.0,0.3025210084033613,161,158,2
93,520.0,105.0,2.0,2.0,0.0,4.9523809523809526,10.0,0.0,10.5,103.32026143790848,0.9840024898848427,79.0,0.7523809523809524,48.0,0.45714285714285713,141,142,2
94,954.0,193.0,8.0,3.0,0.0,4.94300518134715,11.0,0.0,17.545454545454547,189.32624113475177,0.9809649799728071,105.0,0.5440414507772021,66.0,0.34196891191709844,269,267,2
95,354.0,80.0,3.0,2.0,0.0,4.425,6.0,0.0,13.333333333333334,78.65800865800865,0.9832251082251082,57.0,0.7125,37.0,0.4625,103,102,2
96,1376.0,268.0,14.0,3.0,1.0,5.134328358208955,10.0,0.0,26.8,266.65664160401,0.9949874686716792,182.0,0.6791044776119403,126.0,0.4701492537313433,367,359,3
97,1072.0,219.0,4.0,2.0,0.0,4.894977168949771,13.0,0.0,16.846153846153847,215.65426356589148,0.984722664684436,139.0,0.634703196347032,95.0,0.4337899543378995,265,256,2
98,546.0,109.0,6.0,2.0,0.0,5.009174311926605,5.0,0.0,21.8,105.98095238095237,0.9723023154215814,71.0,0.6513761467889908,35.0,0.3211009174311927,130,125,1
99,407.0,85.0,0.0,2.0,0.0,4.788235294117647,5.0,0.0,17.0,82.63414634146342,0.9721664275466285,60.0,0.7058823529411765,38.0,0.4470588235294118,120,121,2
100,740.0,150.0,11.0,5.0,0.0,4.933333333333334,6.0,0.0,25.0,147.98639455782313,0.9865759637188208,110.0,0.7333333333333333,64.0,0.4266666666666667,182,180,3
101,653.0,130.0,4.0,2.0,0.0,5.023076923076923,8.0,0.0,16.25,126.96850393700788,0.9766807995154453,96.0,0.7384615384615385,45.0,0.34615384615384615,164,157,2
102,252.0,47.0,0.0,2.0,0.0,5.361702127659575,4.0,0.0,11.75,45.651515151515156,0.9713088330109607,29.0,0.6170212765957447,16.0,0.3404255319148936,64,60,2
103,402.0,83.0,6.0,2.0,0.0,4.843373493975903,3.0,0.0,27.666666666666668,80.65822784810126,0.971785877687967,54.0,0.6506024096385542,29.0,0.3493975903614458,112,109,1
104,188.0,37.0,0.0,2.0,0.0,5.081081081081081,2.0,0.0,18.5,34.94117647058823,0.944356120826709,22.0,0.5945945945945946,16.0,0.43243243243243246,60,60,1
105,615.0,126.0,10.0,4.0,0.0,4.880952380952381,5.0,0.0,25.2,123.3224043715847,0.978749241044323,77.0,0.6111111111111112,53.0,0.42063492063492064,160,155,3
106,1198.0,232.0,9.0,2.0,1.0,5.163793103448276,7.0,0.0,33.142857142857146,230.65507246376814,0.9942028985507247,161.0,0.6939655172413793,100.0,0.43103448275862066,325,324,3
107,447.0,96.0,6.0,4.0,0.0,4.65625,3.0,0.0,32.0,94.6594982078853,0.9860364396654719,76.0,0.7916666666666666,45.0,0.46875,133,134,1
108,421.0,87.0,0.0,2.0,0.0,4.839080459770115,6.0,0.0,14.5,83.97590361445783,0.9652402714305498,58.0,0.6666666666666666,38.0,0.4367816091954023,128,130,2
109,718.0,143.0,3.0,4.0,0.0,5.020979020979021,15.0,0.0,9.533333333333333,139.28132387706856,0.9739952718676123,107.0,0.7482517482517482,45.0,0.3146853146853147,173,172,2
110,873.0,175.0,3.0,2.0,0.0,4.988571428571428,7.0,1.0,25.0,172.0,0.9828571428571429,106.0,0.6057142857142858,74.0,0.4228571428571429,269,267,3
111,459.0,96.0,3.0,2.0,0.0,4.78125,4.0,0.0,24.0,93.97849462365592,0.9789426523297492,65.0,0.6770833333333334,41.0,0.4270833333333333,141,135,1
112,770.0,149.0,7.0,5.0,0.0,5.167785234899329,7.0,0.0,21.285714285714285,145.28344671201816,0.9750566893424037,105.0,0.7046979865771812,60.0,0.40268456375838924,201,200,3
113,245.0,54.0,1.0,2.0,0.0,4.537037037037037,3.0,0.0,18.0,51.306666666666665,0.9501234567901234,30.0,0.5555555555555556,17.0,0.3148148148148148,83,81,1
114,206.0,42.0,0.0,2.0,0.0,4.904761904761905,2.0,1.0,21.0,41.0,0.9761904761904762,32.0,0.7619047619047619,14.0,0.3333333333333333,61,62,1
115,653.0,140.0,5.0,2.0,0.0,4.664285714285715,9.0,0.0,15.555555555555555,137.64720194647202,0.9831942996176574,104.0,0.7428571428571429,70.0,0.5,179,179,1
116,1363.0,262.0,11.0,5.0,1.0,5.202290076335878,12.0,0.0,21.833333333333332,259.64871794871794,0.9910256410256411,202.0,0.7709923664122137,112.0,0.42748091603053434,351,346,3
117,634.0,128.0,7.0,4.0,0.0,4.953125,10.0,0.0,12.8,126.64550264550265,0.9894179894179894,87.0,0.6796875,51.0,0.3984375,176,177,2
118,217.0,44.0,0.0,2.0,0.0,4.931818181818182,1.0,0.0,44.0,43.0,0.9772727272727273,28.0,0.6363636363636364,15.0,0.3409090909090909,68,69,1
119,731.0,147.0,2.0,2.0,0.0,4.9727891156462585,9.0,0.0,16.333333333333332,142.98591549295773,0.9726933026731819,97.0,0.6598639455782312,50.0,0.3401360544217687,201,201,3
120,279.0,58.0,0.0,2.0,1.0,4.810344827586207,2.0,0.0,29.0,57.0,0.9827586206896551,36.0,0.6206896551724138,25.0,0.43103448275862066,96,97,1
121,986.0,201.0,13.0,2.0,0.0,4.9054726368159205,7.0,0.0,28.714285714285715,196.3062605752961,0.9766480625636622,156.0,0.7761194029850746,91.0,0.4527363184079602,252,251,2
122,674.0,137.0,5.0,2.0,0.0,4.91970802919708,6.0,13.0,22.833333333333332,133.97014925373134,0.9778843011221265,111.0,0.8102189781021898,47.0,0.34306569343065696,160,160,2
123,740.0,154.0,4.0,2.0,0.0,4.805194805194805,7.0,0.0,22.0,150.64888888888888,0.9782395382395381,96.0,0.6233766233766234,65.0,0.42207792207792205,210,211,2
124,843.0,177.0,13.0,4.0,0.0,4.762711864406779,9.0,0.0,19.666666666666668,175.31428571428572,0.9904761904761905,126.0,0.711864406779661,68.0,0.384180790960452,226,227,2
125,221.0,43.0,0.0,2.0,0.0,5.1395348837209305,2.0,0.0,21.5,42.0,0.9767441860465116,24.0,0.5581395348837209,20.0,0.46511627906976744,68,69,1
126,1329.0,261.0,10.0,4.0,0.0,5.091954022988506,17.0,0.0,15.352941176470589,257.976833976834,0.9884169884169884,186.0,0.7126436781609196,106.0,0.4061302681992337,343,339,3
127,447.0,93.0,3.0,2.0,0.0,4.806451612903226,7.0,0.0,13.285714285714286,90.29629629629629,0.9709279171644762,65.0,0.6989247311827957,38.0,0.40860215053763443,129,130,1
128,787.0,157.0,2.0,2.0,0.0,5.012738853503185,8.0,0.0,19.625,151.64900662251654,0.9659172396338633,100.0,0.6369426751592356,71.0,0.45222929936305734,222,222,2
129,356.0,75.0,0.0,4.0,1.0,4.746666666666667,3.0,0.0,25.0,73.31481481481481,0.9775308641975308,51.0,0.68,39.0,0.52,95,95,1
130,637.0,138.0,1.0,2.0,0.0,4.615942028985507,3.0,0.0,46.0,134.66165413533835,0.9758090879372344,90.0,0.6521739130434783,59.0,0.427536231884058,166,169,2
131,622.0,123.0,3.0,3.0,0.0,5.056910569105691,8.0,0.0,15.375,119.64425770308122,0.9727175423014733,85.0,0.6910569105691057,51.0,0.4146341463414634,155,152,2
132,635.0,123.0,2.0,2.0,0.0,5.162601626016261,7.0,0.0,17.571428571428573,121.32222222222221,0.9863595302619692,83.0,0.6747967479674797,50.0,0.4065040650406504,180,180,2
133,412.0,87.0,0.0,2.0,0.0,4.735632183908046,3.0,0.0,29.0,85.31746031746032,0.9806604634190841,63.0,0.7241379310344828,28.0,0.3218390804597701,115,114,1
134,878.0,172.0,6.0,2.0,0.0,5.104651162790698,8.0,0.0,21.5,169.3253968253968,0.9844499815430047,123.0,0.7151162790697675,66.0,0.38372093023255816,209,211,3
135,169.0,35.0,0.0,2.0,0.0,4.828571428571428,2.0,3.0,17.5,33.64583333333333,0.9613095238095237,24.0,0.6857142857142857,12.0,0.34285714285714286,53,54,1
136,275.0,56.0,0.0,2.0,0.0,4.910714285714286,3.0,0.0,18.666666666666668,54.65408805031446,0.9759658580413297,42.0,0.75,29.0,0.5178571428571429,79,78,2
137,793.0,170.0,5.0,2.0,0.0,4.6647058823529415,8.0,0.0,21.25,165.97590361445782,0.9763288447909284,139.0,0.8176470588235294,75.0,0.4411764705882353,221,214,2
138,692.0,140.0,1.0,2.0,0.0,4.942857142857143,11.0,0.0,12.727272727272727,136.64705882352942,0.9760504201680673,91.0,0.65,50.0,0.35714285714285715,182,177,1
139,850.0,172.0,3.0,2.0,0.0,4.941860465116279,14.0,0.0,12.285714285714286,168.31349206349205,0.9785668143226282,122.0,0.7093023255813954,73.0,0.42441860465116277,237,232,3
140,406.0,85.0,4.0,2.0,1.0,4.776470588235294,3.0,0.0,28.333333333333332,82.97560975609757,0.9761836441893832,60.0,0.7058823529411765,45.0,0.5294117647058824,125,125,1
141,584.0,123.0,2.0,2.0,0.0,4.747967479674797,9.0,0.0,13.666666666666666,120.64444444444443,0.9808491418247515,72.0,0.5853658536585366,57.0,0.4634146341463415,162,160,2
142,807.0,161.0,4.0,2.0,0.0,5.012422360248447,9.0,0.0,17.88888888888889,156.63694267515925,0.9729002650631009,113.0,0.7018633540372671,73.0,0.453416149068323,223,223,3
143,623.0,115.0,3.0,2.0,0.0,5.417391304347826,6.0,0.0,19.166666666666668,113.66071428571429,0.9883540372670808,72.0,0.6260869565217392,40.0,0.34782608695652173,175,171,2
144,822.0,166.0,4.0,2.0,1.0,4.951807228915663,11.0,0.0,15.090909090909092,162.6260162601626,0.9796747967479674,106.0,0.6385542168674698,54.0,0.3253012048192771,217,218,3
145,793.0,160.0,10.0,2.0,0.0,4.95625,8.0,0.0,20.0,156.9871794871795,0.9811698717948719,110.0,0.6875,61.0,0.38125,226,225,3
146,371.0,75.0,2.0,2.0,0.0,4.946666666666666,4.0,0.0,18.75,73.31481481481481,0.9775308641975308,54.0,0.72,25.0,0.3333333333333333,99,96,2
147,506.0,102.0,2.0,5.0,0.0,4.96078431372549,5.0,0.0,20.4,100.63999999999999,0.9866666666666666,70.0,0.6862745098039216,41.0,0.4019607843137255,140,140,1
148,1005.0,214.0,11.0,2.0,0.0,4.696261682242991,10.0,0.0,21.4,208.31730769230768,0.9734453630481668,156.0,0.7289719626168224,87.0,0.40654205607476634,282,281,3
149,900.0,175.0,11.0,2.0,0.0,5.142857142857143,5.0,0.0,35.0,173.32558139534882,0.9904318936877076,117.0,0.6685714285714286,61.0,0.3485714285714286,241,236,3
150,575.0,118.0,2.0,2.0,0.0,4.872881355932203,7.0,0.0,16.857142857142858,114.64327485380117,0.9715531767271286,87.0,0.7372881355932204,50.0,0.423728813559322,157,155,2
