,chars,words,commas,apostrophes,punctuations,avg_word_length,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
46,923.0,173.0,3.0,5.0,8.0,5.335260115606936,169.96491228070175,0.9824561403508771,114.0,0.6589595375722543,52.0,0.30057803468208094,223,219,3
47,834.0,157.0,4.0,9.0,8.0,5.312101910828026,155.31182795698925,0.989247311827957,129.0,0.821656050955414,66.0,0.42038216560509556,221,223,3
48,743.0,153.0,1.0,5.0,8.0,4.856209150326797,151.64900662251654,0.9911699779249447,126.0,0.8235294117647058,51.0,0.3333333333333333,191,190,3
49,463.0,94.0,5.0,5.0,5.0,4.925531914893617,93.31884057971014,0.9927536231884058,72.0,0.7659574468085106,25.0,0.26595744680851063,123,122,2
50,297.0,57.0,0.0,3.0,3.0,5.2105263157894735,56.65454545454545,0.9939393939393938,33.0,0.5789473684210527,12.0,0.21052631578947367,75,75,2
51,1096.0,231.0,7.0,4.0,10.0,4.744588744588745,229.65502183406113,0.9941775836972343,163.0,0.7056277056277056,94.0,0.4069264069264069,249,249,3
52,354.0,72.0,0.0,2.0,4.0,4.916666666666667,69.97101449275362,0.9718196457326892,46.0,0.6388888888888888,25.0,0.3472222222222222,102,103,2
53,215.0,44.0,0.0,2.0,3.0,4.886363636363637,43.0,0.9772727272727273,31.0,0.7045454545454546,15.0,0.3409090909090909,65,66,1
54,634.0,133.0,0.0,8.0,9.0,4.7669172932330826,130.63104325699746,0.9821882951653944,100.0,0.7518796992481203,64.0,0.48120300751879697,173,175,3
55,686.0,140.0,1.0,4.0,9.0,4.9,139.66183574879227,0.9975845410628019,105.0,0.75,51.0,0.36428571428571427,179,177,3
56,978.0,196.0,4.0,4.0,11.0,4.989795918367347,192.96907216494847,0.9845360824742269,155.0,0.7908163265306123,75.0,0.3826530612244898,252,244,3
57,1709.0,319.0,8.0,5.0,22.0,5.3573667711598745,316.651945320715,0.992639327024185,241.0,0.7554858934169278,103.0,0.322884012539185,381,377,4
58,487.0,107.0,1.0,2.0,4.0,4.5514018691588785,104.66019417475728,0.9781326558388531,66.0,0.616822429906542,41.0,0.38317757009345793,143,144,2
59,990.0,197.0,9.0,2.0,10.0,5.025380710659898,194.65292096219932,0.9880858932091335,134.0,0.6802030456852792,64.0,0.3248730964467005,252,252,3
60,433.0,87.0,5.0,3.0,6.0,4.977011494252873,86.0,0.9885057471264368,59.0,0.6781609195402298,28.0,0.3218390804597701,124,125,2
61,304.0,62.0,0.0,2.0,2.0,4.903225806451613,61.0,0.9838709677419355,51.0,0.8225806451612904,28.0,0.45161290322580644,83,84,1
62,504.0,98.0,4.0,4.0,6.0,5.142857142857143,96.97916666666666,0.9895833333333333,77.0,0.7857142857142857,33.0,0.336734693877551,137,138,2
63,469.0,88.0,2.0,4.0,4.0,5.329545454545454,87.31782945736434,0.9922480620155039,61.0,0.6931818181818182,32.0,0.36363636363636365,118,117,2
64,913.0,171.0,8.0,5.0,12.0,5.3391812865497075,168.301775147929,0.9842209072978304,127.0,0.7426900584795322,56.0,0.32748538011695905,210,210,3
65,505.0,104.0,0.0,3.0,5.0,4.855769230769231,103.66013071895424,0.9967320261437908,74.0,0.7115384615384616,47.0,0.4519230769230769,143,142,2
66,798.0,163.0,3.0,4.0,7.0,4.895705521472393,162.32505175983437,0.9958592132505176,120.0,0.7361963190184049,58.0,0.3558282208588957,224,224,3
67,559.0,116.0,1.0,4.0,6.0,4.818965517241379,113.62573099415205,0.9795321637426901,95.0,0.8189655172413793,46.0,0.39655172413793105,146,146,2
68,680.0,139.0,3.0,7.0,7.0,4.892086330935252,137.64720194647202,0.9902676399026764,88.0,0.6330935251798561,50.0,0.3597122302158273,175,175,3
69,815.0,156.0,3.0,4.0,7.0,5.2243589743589745,154.64935064935065,0.9913419913419913,129.0,0.8269230769230769,58.0,0.3717948717948718,226,226,3
70,606.0,118.0,1.0,4.0,6.0,5.135593220338983,117.66091954022988,0.9971264367816092,100.0,0.847457627118644,56.0,0.4745762711864407,164,164,3
71,903.0,179.0,12.0,4.0,12.0,5.044692737430168,176.98863636363635,0.9887633316404265,131.0,0.7318435754189944,78.0,0.43575418994413406,201,202,3
72,768.0,154.0,3.0,2.0,7.0,4.987012987012987,151.98675496688742,0.9869269803044638,106.0,0.6883116883116883,54.0,0.35064935064935066,216,214,3
73,1131.0,215.0,5.0,5.0,13.0,5.26046511627907,213.65414710485135,0.9937402190923319,147.0,0.6837209302325581,91.0,0.4232558139534884,296,290,3
74,916.0,178.0,2.0,4.0,8.0,5.146067415730337,175.30303030303028,0.9848484848484848,125.0,0.702247191011236,63.0,0.3539325842696629,257,253,3
75,281.0,60.0,0.0,2.0,4.0,4.683333333333334,58.65497076023392,0.9775828460038987,47.0,0.7833333333333333,23.0,0.38333333333333336,84,84,1
76,170.0,35.0,1.0,2.0,2.0,4.857142857142857,34.0,0.9714285714285714,20.0,0.5714285714285714,10.0,0.2857142857142857,53,55,1
77,812.0,165.0,4.0,2.0,7.0,4.921212121212121,162.98765432098764,0.9878039655817433,110.0,0.6666666666666666,65.0,0.3939393939393939,201,199,3
78,673.0,127.0,1.0,4.0,5.0,5.299212598425197,126.66133333333333,0.9973333333333333,97.0,0.7637795275590551,59.0,0.4645669291338583,160,159,3
79,1057.0,205.0,3.0,6.0,7.0,5.15609756097561,203.65353037766832,0.993431855500821,158.0,0.7707317073170732,81.0,0.3951219512195122,261,255,4
80,371.0,79.0,0.0,2.0,4.0,4.69620253164557,78.0,0.9873417721518988,47.0,0.5949367088607594,25.0,0.31645569620253167,100,102,2
81,563.0,108.0,5.0,2.0,4.0,5.212962962962963,105.98095238095237,0.9813051146384479,88.0,0.8148148148148148,34.0,0.3148148148148148,154,154,3
82,424.0,81.0,0.0,2.0,5.0,5.234567901234568,79.65811965811966,0.9834335760261687,46.0,0.5679012345679012,30.0,0.37037037037037035,113,114,2
83,369.0,75.0,1.0,2.0,5.0,4.92,73.31481481481481,0.9775308641975308,51.0,0.68,37.0,0.49333333333333335,114,114,1
84,735.0,147.0,5.0,5.0,8.0,5.0,145.98620689655172,0.993103448275862,119.0,0.8095238095238095,61.0,0.41496598639455784,197,196,3
85,280.0,57.0,1.0,5.0,3.0,4.912280701754386,57.0,1.0,41.0,0.7192982456140351,24.0,0.42105263157894735,68,70,2
86,584.0,124.0,6.0,5.0,6.0,4.709677419354839,122.98360655737704,0.9918032786885246,95.0,0.7661290322580645,39.0,0.31451612903225806,164,162,2
87,354.0,73.0,1.0,2.0,5.0,4.8493150684931505,70.62857142857143,0.9675146771037183,49.0,0.6712328767123288,21.0,0.2876712328767123,94,95,1
88,553.0,110.0,2.0,4.0,5.0,5.027272727272727,108.64197530864197,0.9876543209876543,81.0,0.7363636363636363,45.0,0.4090909090909091,146,148,2
89,912.0,173.0,4.0,4.0,6.0,5.271676300578035,171.3138401559454,0.9902534113060427,138.0,0.7976878612716763,68.0,0.3930635838150289,220,219,3
90,685.0,135.0,2.0,4.0,5.0,5.074074074074074,135.0,1.0,97.0,0.7185185185185186,48.0,0.35555555555555557,202,202,2
91,328.0,66.0,2.0,4.0,6.0,4.96969696969697,64.65608465608466,0.979637646304313,47.0,0.7121212121212122,21.0,0.3181818181818182,93,94,2
92,369.0,73.0,0.0,2.0,3.0,5.054794520547945,71.65714285714286,0.9816046966731898,46.0,0.6301369863013698,19.0,0.2602739726027397,106,106,1
93,765.0,150.0,9.0,6.0,7.0,5.1,148.3108108108108,0.9887387387387387,103.0,0.6866666666666666,53.0,0.35333333333333333,181,180,3
94,593.0,123.0,8.0,4.0,6.0,4.821138211382114,122.6611570247934,0.997245179063361,98.0,0.7967479674796748,44.0,0.35772357723577236,163,164,3
95,497.0,105.0,3.0,2.0,6.0,4.733333333333333,102.64052287581698,0.9775287892934951,74.0,0.7047619047619048,38.0,0.3619047619047619,156,157,2
96,790.0,150.0,2.0,4.0,6.0,5.266666666666667,147.3106575963719,0.9820710506424793,108.0,0.72,57.0,0.38,203,202,2
97,599.0,116.0,5.0,4.0,5.0,5.163793103448276,115.3216374269006,0.9941520467836258,83.0,0.7155172413793104,47.0,0.4051724137931034,169,168,2
98,546.0,110.0,1.0,2.0,6.0,4.963636363636364,107.30218068535827,0.9754743698668933,89.0,0.8090909090909091,39.0,0.35454545454545455,151,149,2
99,545.0,111.0,3.0,7.0,7.0,4.90990990990991,110.3211009174312,0.9938837920489297,87.0,0.7837837837837838,47.0,0.42342342342342343,150,150,1
100,324.0,69.0,0.0,3.0,4.0,4.695652173913044,69.0,1.0,48.0,0.6956521739130435,22.0,0.3188405797101449,92,93,2
101,1027.0,198.0,14.0,4.0,10.0,5.186868686868687,195.9795918367347,0.9897959183673469,147.0,0.7424242424242424,73.0,0.3686868686868687,251,252,3
102,774.0,142.0,2.0,4.0,7.0,5.450704225352113,141.32380952380953,0.9952380952380953,107.0,0.7535211267605634,63.0,0.44366197183098594,201,200,2
103,418.0,78.0,4.0,4.0,5.0,5.358974358974359,76.63157894736842,0.9824561403508772,65.0,0.8333333333333334,36.0,0.46153846153846156,96,95,2
104,563.0,114.0,0.0,4.0,6.0,4.93859649122807,111.28571428571429,0.9761904761904763,80.0,0.7017543859649122,53.0,0.4649122807017544,151,151,3
105,1594.0,324.0,16.0,6.0,24.0,4.919753086419753,321.6521739130435,0.9927536231884059,281.0,0.8672839506172839,126.0,0.3888888888888889,372,367,4
106,860.0,160.0,0.0,2.0,10.0,5.375,158.3248407643312,0.9895302547770701,124.0,0.775,61.0,0.38125,213,214,3
107,724.0,163.0,9.0,2.0,9.0,4.441717791411043,160.3249475890985,0.9835886355159418,118.0,0.7239263803680982,54.0,0.3312883435582822,187,188,3
108,127.0,26.0,0.0,2.0,1.0,4.884615384615385,25.000000000000004,0.9615384615384617,15.0,0.5769230769230769,9.0,0.34615384615384615,35,37,1
109,859.0,170.0,9.0,4.0,8.0,5.052941176470588,168.31349206349205,0.990079365079365,128.0,0.7529411764705882,69.0,0.40588235294117647,211,208,2
110,1690.0,325.0,4.0,5.0,11.0,5.2,320.63983488132095,0.9865841073271414,242.0,0.7446153846153846,119.0,0.36615384615384616,402,393,4
111,889.0,175.0,9.0,5.0,6.0,5.08,172.63969171483623,0.9865125240847785,139.0,0.7942857142857143,59.0,0.33714285714285713,221,221,3
112,901.0,181.0,9.0,5.0,10.0,4.9779005524861875,179.3147113594041,0.9906890130353818,142.0,0.7845303867403315,66.0,0.36464088397790057,231,229,3
113,607.0,123.0,6.0,4.0,6.0,4.934959349593496,122.32231404958678,0.9944903581267218,84.0,0.6829268292682927,59.0,0.4796747967479675,162,157,2
114,728.0,150.0,10.0,4.0,7.0,4.8533333333333335,148.64864864864865,0.990990990990991,114.0,0.76,56.0,0.37333333333333335,193,194,3
115,927.0,180.0,8.0,5.0,13.0,5.15,177.97752808988764,0.9887640449438202,141.0,0.7833333333333333,69.0,0.38333333333333336,212,212,3
116,732.0,144.0,5.0,4.0,16.0,5.083333333333333,141.9718309859155,0.9859154929577465,99.0,0.6875,51.0,0.3541666666666667,173,173,3
117,354.0,75.0,5.0,2.0,3.0,4.72,73.6574074074074,0.9820987654320987,55.0,0.7333333333333333,32.0,0.4266666666666667,95,95,2
118,1260.0,234.0,6.0,6.0,9.0,5.384615384615385,232.31896551724137,0.992816091954023,188.0,0.8034188034188035,102.0,0.4358974358974359,321,318,4
119,881.0,161.0,2.0,2.0,6.0,5.472049689440993,157.97468354430382,0.9812092145608933,115.0,0.7142857142857143,48.0,0.2981366459627329,207,206,3
120,676.0,134.0,3.0,4.0,7.0,5.044776119402985,132.64646464646464,0.9898989898989898,106.0,0.7910447761194029,49.0,0.3656716417910448,176,177,2
121,424.0,84.0,6.0,4.0,4.0,5.0476190476190474,82.29268292682927,0.9796747967479675,69.0,0.8214285714285714,24.0,0.2857142857142857,119,117,2
122,764.0,145.0,5.0,2.0,6.0,5.268965517241379,142.64788732394365,0.9837785332685769,111.0,0.7655172413793103,51.0,0.35172413793103446,206,205,3
123,251.0,53.0,0.0,3.0,5.0,4.735849056603773,53.0,1.0,33.0,0.6226415094339622,18.0,0.33962264150943394,61,60,1
124,793.0,156.0,2.0,7.0,7.0,5.083333333333333,154.64935064935065,0.9913419913419913,91.0,0.5833333333333334,54.0,0.34615384615384615,217,215,3
125,264.0,53.0,1.0,2.0,4.0,4.981132075471698,51.653333333333336,0.9745911949685535,41.0,0.7735849056603774,17.0,0.32075471698113206,77,78,1
126,266.0,61.0,0.0,3.0,3.0,4.360655737704918,59.310344827586206,0.9723007348784624,36.0,0.5901639344262295,10.0,0.16393442622950818,86,88,1
127,1592.0,308.0,8.0,4.0,14.0,5.1688311688311686,305.31590413943354,0.9912854030501089,244.0,0.7922077922077922,126.0,0.4090909090909091,407,399,4
128,175.0,37.0,0.0,2.0,1.0,4.72972972972973,34.64646464646464,0.9363909363909363,29.0,0.7837837837837838,15.0,0.40540540540540543,61,63,1
129,751.0,146.0,3.0,4.0,10.0,5.1438356164383565,143.97222222222223,0.9861111111111112,88.0,0.6027397260273972,47.0,0.3219178082191781,191,188,2
130,858.0,165.0,10.0,4.0,7.0,5.2,164.3251533742331,0.9959100204498976,138.0,0.8363636363636363,66.0,0.4,232,233,4
131,301.0,57.0,0.0,3.0,4.0,5.280701754385965,55.96363636363636,0.9818181818181818,40.0,0.7017543859649122,18.0,0.3157894736842105,87,87,2
132,806.0,165.0,9.0,8.0,9.0,4.884848484848485,164.3251533742331,0.9959100204498976,130.0,0.7878787878787878,69.0,0.41818181818181815,196,196,2
133,860.0,163.0,4.0,7.0,15.0,5.276073619631902,160.9751552795031,0.9875776397515528,121.0,0.7423312883435583,53.0,0.32515337423312884,210,211,3
134,398.0,82.0,0.0,6.0,8.0,4.853658536585366,81.65833333333333,0.9958333333333333,45.0,0.5487804878048781,27.0,0.32926829268292684,105,106,1
135,690.0,133.0,8.0,5.0,9.0,5.18796992481203,131.3230769230769,0.9873915558126084,103.0,0.7744360902255639,45.0,0.3383458646616541,164,164,3
136,1645.0,315.0,17.0,7.0,13.0,5.222222222222222,310.3225806451613,0.9851510496671787,236.0,0.7492063492063492,126.0,0.4,339,331,4
137,879.0,173.0,3.0,4.0,10.0,5.08092485549133,170.30214424951265,0.9844054580896685,122.0,0.7052023121387283,58.0,0.3352601156069364,212,208,3
138,674.0,134.0,3.0,4.0,11.0,5.029850746268656,130.96946564885496,0.9773840720063803,100.0,0.746268656716418,44.0,0.3283582089552239,156,158,3
139,578.0,113.0,4.0,2.0,5.0,5.115044247787611,111.32121212121211,0.9851434700992222,82.0,0.7256637168141593,38.0,0.336283185840708,142,144,1
140,244.0,52.0,0.0,3.0,4.0,4.6923076923076925,49.65277777777778,0.9548611111111112,37.0,0.7115384615384616,13.0,0.25,76,77,2
141,644.0,133.0,0.0,2.0,8.0,4.842105263157895,131.64631043256998,0.989821882951654,89.0,0.6691729323308271,43.0,0.3233082706766917,158,151,2
142,517.0,98.0,4.0,4.0,2.0,5.275510204081633,97.65972222222221,0.9965277777777777,73.0,0.7448979591836735,41.0,0.41836734693877553,148,149,2
143,1047.0,213.0,3.0,5.0,12.0,4.915492957746479,211.99052132701422,0.9952606635071091,151.0,0.7089201877934272,75.0,0.352112676056338,274,274,4
144,213.0,43.0,0.0,2.0,3.0,4.953488372093023,41.3,0.9604651162790697,33.0,0.7674418604651163,18.0,0.4186046511627907,60,60,1
145,756.0,151.0,5.0,4.0,9.0,5.006622516556291,149.3109619686801,0.9888143176733781,113.0,0.7483443708609272,61.0,0.40397350993377484,197,197,3
146,878.0,179.0,9.0,4.0,14.0,4.905027932960894,176.9774011299435,0.9887005649717514,128.0,0.7150837988826816,57.0,0.31843575418994413,220,217,2
147,657.0,125.0,4.0,4.0,4.0,5.256,123.98373983739837,0.991869918699187,86.0,0.688,44.0,0.352,182,182,2
148,651.0,123.0,0.0,3.0,7.0,5.2926829268292686,121.98347107438016,0.9917355371900827,81.0,0.6585365853658537,33.0,0.2682926829268293,172,171,4
149,213.0,43.0,1.0,2.0,2.0,4.953488372093023,42.0,0.9767441860465116,28.0,0.6511627906976745,15.0,0.3488372093023256,62,63,1
150,153.0,31.0,0.0,2.0,0.0,4.935483870967742,30.000000000000004,0.9677419354838711,20.0,0.6451612903225806,8.0,0.25806451612903225,53,54,1
151,1009.0,199.0,6.0,4.0,8.0,5.0703517587939695,198.326565143824,0.9966159052453468,144.0,0.7236180904522613,71.0,0.35678391959798994,248,245,3
152,1262.0,240.0,12.0,4.0,15.0,5.258333333333334,238.32770745428974,0.9930321143928739,185.0,0.7708333333333334,87.0,0.3625,306,298,4
153,1493.0,284.0,11.0,9.0,14.0,5.257042253521127,282.3215130023641,0.9940898345153666,201.0,0.7077464788732394,102.0,0.3591549295774648,378,374,4
154,662.0,133.0,1.0,3.0,7.0,4.977443609022556,131.3230769230769,0.9873915558126084,90.0,0.6766917293233082,49.0,0.3684210526315789,191,194,2
155,569.0,114.0,2.0,5.0,6.0,4.991228070175438,111.98198198198199,0.9822980875612455,94.0,0.8245614035087719,38.0,0.3333333333333333,167,165,2
156,264.0,52.0,1.0,2.0,3.0,5.076923076923077,50.6530612244898,0.9740973312401884,25.0,0.4807692307692308,9.0,0.17307692307692307,74,70,1
157,460.0,90.0,2.0,2.0,4.0,5.111111111111111,87.97701149425288,0.9775223499361431,60.0,0.6666666666666666,25.0,0.2777777777777778,131,130,2
158,989.0,197.0,11.0,5.0,9.0,5.020304568527918,195.31623931623932,0.9914529914529915,158.0,0.8020304568527918,73.0,0.37055837563451777,230,226,4
159,1365.0,260.0,4.0,2.0,11.0,5.25,256.6485084306096,0.9871096478100368,174.0,0.6692307692307692,88.0,0.3384615384615385,312,308,4
160,639.0,133.0,4.0,6.0,8.0,4.804511278195489,132.6615776081425,0.9974554707379135,91.0,0.6842105263157895,51.0,0.38345864661654133,172,171,2
161,800.0,155.0,8.0,4.0,11.0,5.161290322580645,153.64923747276688,0.9912854030501089,125.0,0.8064516129032258,58.0,0.3741935483870968,176,177,3
162,1271.0,241.0,6.0,8.0,17.0,5.273858921161826,239.99163179916317,0.9958158995815899,196.0,0.8132780082987552,85.0,0.35269709543568467,313,310,3
163,958.0,187.0,9.0,4.0,9.0,5.122994652406417,184.97837837837838,0.9891891891891892,142.0,0.7593582887700535,69.0,0.3689839572192513,233,231,4
164,868.0,163.0,1.0,5.0,11.0,5.325153374233129,162.32505175983437,0.9958592132505176,125.0,0.7668711656441718,59.0,0.3619631901840491,226,225,3
165,417.0,88.0,0.0,3.0,4.0,4.738636363636363,87.65891472868218,0.996124031007752,55.0,0.625,37.0,0.42045454545454547,120,122,2
166,205.0,41.0,2.0,4.0,2.0,5.0,41.0,1.0,35.0,0.8536585365853658,11.0,0.2682926829268293,57,59,1
167,610.0,115.0,7.0,4.0,7.0,5.304347826086956,115.0,1.0,93.0,0.808695652173913,41.0,0.3565217391304348,153,153,2
168,257.0,52.0,2.0,2.0,2.0,4.9423076923076925,51.0,0.9807692307692307,36.0,0.6923076923076923,17.0,0.3269230769230769,80,80,1
169,777.0,149.0,7.0,5.0,4.0,5.214765100671141,146.97278911564626,0.9863945578231293,114.0,0.7651006711409396,57.0,0.3825503355704698,203,201,2
170,1171.0,242.0,38.0,5.0,12.0,4.838842975206612,240.65555555555557,0.9944444444444445,182.0,0.7520661157024794,75.0,0.30991735537190085,261,260,4
171,109.0,24.0,0.0,2.0,2.0,4.541666666666667,23.0,0.9583333333333334,16.0,0.6666666666666666,6.0,0.25,35,36,1
172,273.0,57.0,1.0,4.0,3.0,4.7894736842105265,57.0,1.0,40.0,0.7017543859649122,18.0,0.3157894736842105,86,88,3
173,815.0,163.0,6.0,5.0,11.0,5.0,160.30020703933747,0.9834368530020703,123.0,0.754601226993865,56.0,0.34355828220858897,186,183,2
174,442.0,92.0,1.0,2.0,4.0,4.804347826086956,90.65917602996255,0.9854258264126364,60.0,0.6521739130434783,31.0,0.33695652173913043,133,128,2
175,266.0,60.0,0.0,2.0,3.0,4.433333333333334,57.619883040935676,0.9603313840155946,34.0,0.5666666666666667,19.0,0.31666666666666665,89,88,1
176,1075.0,216.0,9.0,7.0,8.0,4.976851851851852,213.31768388106417,0.9875818698197415,149.0,0.6898148148148148,79.0,0.36574074074074076,277,276,3
177,606.0,122.0,1.0,2.0,8.0,4.967213114754099,119.64425770308122,0.9806906369105018,99.0,0.8114754098360656,45.0,0.36885245901639346,158,158,2
