chars,words,commas,apostrophes,punctuations,avg_word_length,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
1673.0,346.0,6.0,4.0,18.0,4.835260115606936,342.65306122448976,0.9903267665447681,127.0,0.3670520231213873,83.0,0.2398843930635838,433,418,8
2915.0,621.0,22.0,21.0,33.0,4.694041867954912,618.3247172859451,0.9956919763058697,266.0,0.428341384863124,151.0,0.2431561996779388,638,618,11
1844.0,353.0,6.0,4.0,27.0,5.223796033994335,352.664767331434,0.9990503323836657,172.0,0.48725212464589235,94.0,0.26628895184135976,411,403,6
482.0,89.0,1.0,2.0,3.0,5.415730337078652,88.0,0.9887640449438202,33.0,0.3707865168539326,21.0,0.23595505617977527,139,136,5
2806.0,600.0,5.0,8.0,14.0,4.676666666666667,593.9865771812081,0.9899776286353468,225.0,0.375,115.0,0.19166666666666668,636,617,9
1339.0,261.0,3.0,2.0,15.0,5.130268199233717,257.984496124031,0.9884463453028008,115.0,0.44061302681992337,54.0,0.20689655172413793,344,334,7
2262.0,480.0,21.0,10.0,27.0,4.7125,477.6569037656904,0.995118549511855,201.0,0.41875,102.0,0.2125,549,533,8
2362.0,486.0,26.0,11.0,35.0,4.860082304526749,482.6528925619835,0.9931129476584023,179.0,0.3683127572016461,106.0,0.21810699588477367,571,548,10
1387.0,262.0,7.0,4.0,13.0,5.293893129770993,259.992277992278,0.9923369389018244,78.0,0.29770992366412213,49.0,0.18702290076335878,295,292,8
2910.0,506.0,11.0,2.0,22.0,5.75098814229249,502.6573889993373,0.9933940494058049,201.0,0.39723320158102765,97.0,0.191699604743083,656,635,10
1753.0,329.0,11.0,4.0,23.0,5.328267477203648,326.65239551478084,0.9928644240570846,132.0,0.4012158054711246,65.0,0.19756838905775076,402,387,9
1102.0,224.0,7.0,8.0,14.0,4.919642857142857,222.31831831831832,0.9924924924924925,112.0,0.5,61.0,0.27232142857142855,285,280,7
2479.0,480.0,8.0,5.0,23.0,5.164583333333334,475.98742138364776,0.9916404612159329,207.0,0.43125,139.0,0.28958333333333336,556,527,8
426.0,82.0,5.0,2.0,6.0,5.195121951219512,79.9746835443038,0.9753010188329732,50.0,0.6097560975609756,26.0,0.3170731707317073,109,106,4
1723.0,342.0,9.0,6.0,23.0,5.038011695906433,341.32941176470587,0.9980392156862745,142.0,0.4152046783625731,100.0,0.29239766081871343,384,379,8
1524.0,313.0,7.0,8.0,14.0,4.8690095846645365,311.0,0.9936102236421726,127.0,0.4057507987220447,74.0,0.2364217252396166,322,305,8
1615.0,322.0,11.0,3.0,17.0,5.015527950310559,318.31661442006265,0.9885609143480206,157.0,0.48757763975155277,74.0,0.22981366459627328,336,332,8
1120.0,231.0,0.0,7.0,6.0,4.848484848484849,228.99122807017542,0.991304017619807,79.0,0.341991341991342,41.0,0.1774891774891775,266,249,7
2355.0,473.0,15.0,14.0,24.0,4.978858350951374,467.9787685774947,0.9893842887473461,181.0,0.38266384778012685,103.0,0.21775898520084566,527,517,9
2164.0,418.0,17.0,3.0,25.0,5.177033492822966,414.32048192771083,0.9911973251859111,170.0,0.40669856459330145,89.0,0.21291866028708134,512,491,9
1664.0,331.0,13.0,3.0,20.0,5.027190332326284,327.99388379204896,0.990918077921598,139.0,0.4199395770392749,78.0,0.23564954682779457,347,335,8
2280.0,457.0,20.0,13.0,34.0,4.989059080962801,453.6520146520146,0.9926739926739926,193.0,0.4223194748358862,98.0,0.21444201312910285,554,533,9
1290.0,280.0,15.0,5.0,18.0,4.607142857142857,280.0,1.0,108.0,0.38571428571428573,65.0,0.23214285714285715,334,330,7
2534.0,480.0,24.0,7.0,28.0,5.279166666666667,478.6610878661088,0.99721059972106,193.0,0.40208333333333335,94.0,0.19583333333333333,566,553,12
2410.0,479.0,10.0,3.0,21.0,5.031315240083507,476.32633053221286,0.9944182265808201,214.0,0.44676409185803756,121.0,0.25260960334029225,526,507,10
3275.0,599.0,41.0,8.0,25.0,5.467445742904841,594.9865996649917,0.9932998324958124,248.0,0.41402337228714525,124.0,0.20701168614357263,672,636,10
2129.0,425.0,9.0,11.0,20.0,5.009411764705883,421.9858156028369,0.9929078014184398,150.0,0.35294117647058826,84.0,0.1976470588235294,488,476,8
1729.0,365.0,29.0,7.0,30.0,4.736986301369863,362.65381083562903,0.9935720844811754,158.0,0.4328767123287671,81.0,0.2219178082191781,368,357,7
2096.0,393.0,21.0,2.0,21.0,5.333333333333333,390.66495287060843,0.9940584042509121,173.0,0.4402035623409669,103.0,0.26208651399491095,470,455,8
1807.0,360.0,27.0,8.0,19.0,5.019444444444445,357.32399626517275,0.9925666562921466,174.0,0.48333333333333334,120.0,0.3333333333333333,366,358,8
3072.0,604.0,18.0,16.0,47.0,5.086092715231788,601.3244739756368,0.9955703211517166,242.0,0.40066225165562913,128.0,0.2119205298013245,655,635,10
2365.0,474.0,11.0,8.0,36.0,4.989451476793249,471.32625619249825,0.9943591902795321,203.0,0.4282700421940928,109.0,0.229957805907173,468,451,10
2041.0,418.0,15.0,3.0,18.0,4.882775119617225,415.65544871794873,0.9943910256410257,198.0,0.47368421052631576,101.0,0.24162679425837322,466,463,10
2351.0,456.0,21.0,3.0,21.0,5.155701754385965,454.9955947136564,0.9977973568281938,156.0,0.34210526315789475,91.0,0.19956140350877194,559,544,8
1970.0,412.0,23.0,8.0,17.0,4.781553398058253,409.65528455284556,0.994308943089431,186.0,0.45145631067961167,85.0,0.20631067961165048,399,387,8
1692.0,318.0,9.0,6.0,23.0,5.320754716981132,314.9810126582279,0.9905063291139241,144.0,0.4528301886792453,71.0,0.22327044025157233,357,355,8
1102.0,222.0,1.0,4.0,9.0,4.963963963963964,219.3090909090909,0.9878787878787879,89.0,0.4009009009009009,52.0,0.23423423423423423,286,281,7
1006.0,216.0,0.0,3.0,11.0,4.657407407407407,214.65420560747663,0.9937694704049844,81.0,0.375,42.0,0.19444444444444445,230,227,6
3075.0,608.0,14.0,17.0,31.0,5.057565789473684,600.9834437086092,0.9884596113628441,257.0,0.42269736842105265,140.0,0.23026315789473684,619,593,10
2541.0,460.0,8.0,5.0,28.0,5.523913043478261,456.65645514223195,0.9927314242222434,196.0,0.4260869565217391,106.0,0.23043478260869565,556,537,8
2404.0,501.0,28.0,22.0,39.0,4.798403193612774,500.6653306613226,0.9993319973279893,161.0,0.3213572854291417,88.0,0.17564870259481039,568,552,10
2265.0,475.0,8.0,6.0,21.0,4.768421052631579,472.3262711864407,0.994371097234612,177.0,0.3726315789473684,122.0,0.25684210526315787,534,517,9
1307.0,269.0,6.0,2.0,29.0,4.858736059479554,264.64160401002505,0.983797784423885,117.0,0.4349442379182156,52.0,0.19330855018587362,243,231,6
1253.0,255.0,12.0,5.0,9.0,4.913725490196079,252.98418972332016,0.9920948616600791,123.0,0.4823529411764706,82.0,0.3215686274509804,302,297,7
1297.0,254.0,4.0,3.0,15.0,5.106299212598425,252.32010582010582,0.9933862433862434,93.0,0.3661417322834646,51.0,0.20078740157480315,295,288,8
3555.0,765.0,41.0,11.0,51.0,4.647058823529412,761.9921363040629,0.9960681520314548,323.0,0.4222222222222222,170.0,0.2222222222222222,728,704,11
3237.0,596.0,23.0,6.0,23.0,5.431208053691275,593.993265993266,0.9966329966329968,253.0,0.42449664429530204,148.0,0.2483221476510067,733,720,11
1726.0,359.0,11.0,10.0,25.0,4.807799442896936,356.3183940242764,0.9925303454715221,153.0,0.42618384401114207,81.0,0.22562674094707522,402,391,8
2482.0,522.0,13.0,9.0,36.0,4.754789272030651,514.6460746460747,0.9859120203947791,191.0,0.36590038314176243,93.0,0.1781609195402299,585,565,10
1295.0,257.0,10.0,2.0,15.0,5.038910505836576,254.99212598425197,0.9921872606391128,99.0,0.3852140077821012,55.0,0.2140077821011673,326,316,7
1701.0,331.0,9.0,7.0,21.0,5.138972809667674,328.31712259371835,0.9918946301925026,131.0,0.3957703927492447,76.0,0.229607250755287,438,430,8
2408.0,475.0,25.0,5.0,34.0,5.069473684210526,471.98731501057085,0.9936575052854123,207.0,0.4357894736842105,90.0,0.18947368421052632,585,569,11
1897.0,388.0,14.0,7.0,20.0,4.889175257731959,384.3194805194805,0.9905141250502075,128.0,0.32989690721649484,63.0,0.16237113402061856,496,477,8
1184.0,261.0,4.0,2.0,18.0,4.53639846743295,256.6640522875817,0.9833871735156386,72.0,0.27586206896551724,46.0,0.17624521072796934,289,279,7
2676.0,534.0,18.0,9.0,40.0,5.01123595505618,530.323289391086,0.9931147741406104,205.0,0.3838951310861423,133.0,0.24906367041198502,622,610,10
1819.0,364.0,4.0,3.0,26.0,4.997252747252747,360.98342541436466,0.9917127071823205,186.0,0.510989010989011,108.0,0.2967032967032967,400,388,8
2159.0,449.0,22.0,19.0,18.0,4.8084632516703785,447.6607009694258,0.9970171513795675,202.0,0.44988864142538976,95.0,0.21158129175946547,480,470,9
2296.0,456.0,19.0,5.0,21.0,5.035087719298246,452.6519823788546,0.9926578560939794,238.0,0.5219298245614035,129.0,0.28289473684210525,464,450,10
2864.0,599.0,18.0,11.0,34.0,4.781302170283807,594.9865996649917,0.9932998324958124,242.0,0.4040066777963272,106.0,0.17696160267111852,629,612,9
2161.0,419.0,12.0,15.0,30.0,5.157517899761337,415.3205128205128,0.9912184076861881,155.0,0.36992840095465396,87.0,0.20763723150357996,524,509,11
3733.0,718.0,25.0,8.0,52.0,5.1991643454039,712.9860335195531,0.9930167597765364,303.0,0.4220055710306407,170.0,0.23676880222841226,733,710,10
2020.0,422.0,21.0,13.0,21.0,4.786729857819905,418.65552903739064,0.9920747133587455,152.0,0.36018957345971564,91.0,0.2156398104265403,502,490,8
1840.0,388.0,11.0,5.0,24.0,4.742268041237113,384.98445595854923,0.9922279792746114,185.0,0.47680412371134023,90.0,0.23195876288659795,389,384,8
1300.0,270.0,13.0,4.0,12.0,4.814814814814815,268.32833957553055,0.9938086650945576,96.0,0.35555555555555557,58.0,0.21481481481481482,317,310,6
3240.0,628.0,31.0,9.0,36.0,5.159235668789809,624.6560170394037,0.9946751863684772,223.0,0.35509554140127386,125.0,0.19904458598726116,720,694,11
2276.0,451.0,7.0,6.0,30.0,5.046563192904657,448.65627319970304,0.9948032665181885,159.0,0.352549889135255,84.0,0.18625277161862527,571,548,9
1851.0,367.0,8.0,2.0,28.0,5.043596730245231,363.65384615384613,0.9908824145881366,142.0,0.3869209809264305,85.0,0.23160762942779292,442,424,8
2363.0,458.0,18.0,5.0,24.0,5.1593886462882095,453.6520146520146,0.9905065822096388,204.0,0.44541484716157204,106.0,0.2314410480349345,527,509,8
2572.0,571.0,9.0,25.0,29.0,4.504378283712785,568.3239601640305,0.9953134153485648,191.0,0.3345008756567426,113.0,0.1978984238178634,589,571,9
332.0,62.0,3.0,2.0,4.0,5.354838709677419,61.0,0.9838709677419355,35.0,0.5645161290322581,23.0,0.3709677419354839,94,92,4
1802.0,371.0,17.0,6.0,25.0,4.857142857142857,370.3297199638663,0.998193315266486,196.0,0.5283018867924528,102.0,0.2749326145552561,396,390,8
2609.0,499.0,30.0,9.0,28.0,5.228456913827655,497.32662642521797,0.9966465459423206,212.0,0.4248496993987976,104.0,0.20841683366733466,574,555,12
2651.0,582.0,38.0,20.0,37.0,4.554982817869416,578.3241220495106,0.9936840585043137,231.0,0.39690721649484534,111.0,0.19072164948453607,677,658,10
1969.0,416.0,5.0,7.0,24.0,4.733173076923077,411.65533980582524,0.9895561053024645,161.0,0.3870192307692308,73.0,0.17548076923076922,452,441,8
1877.0,405.0,11.0,2.0,21.0,4.6345679012345675,399.3150457190357,0.9859630758494708,139.0,0.3432098765432099,68.0,0.16790123456790124,470,461,8
3024.0,588.0,17.0,11.0,29.0,5.142857142857143,585.6587030716723,0.9960182025028441,220.0,0.3741496598639456,143.0,0.24319727891156462,658,634,9
2306.0,456.0,11.0,5.0,29.0,5.057017543859649,453.6563876651982,0.9948604992657856,177.0,0.3881578947368421,77.0,0.16885964912280702,531,510,10
1368.0,288.0,1.0,3.0,9.0,4.75,285.32163742690057,0.9907001299545158,106.0,0.3680555555555556,65.0,0.22569444444444445,315,307,7
891.0,179.0,0.0,2.0,0.0,4.977653631284916,174.65134099616859,0.9757058156210535,46.0,0.2569832402234637,51.0,0.2849162011173184,230,224,5
1514.0,295.0,1.0,3.0,10.0,5.132203389830509,290.6438356164383,0.9852333410726722,103.0,0.34915254237288135,49.0,0.16610169491525423,388,379,8
2270.0,440.0,5.0,7.0,24.0,5.159090909090909,434.3165137614679,0.9870829858215179,180.0,0.4090909090909091,94.0,0.21363636363636362,521,497,9
2309.0,453.0,13.0,4.0,30.0,5.097130242825607,448.6474501108648,0.9903917220990393,203.0,0.4481236203090508,97.0,0.2141280353200883,555,544,9
2200.0,474.0,16.0,9.0,26.0,4.641350210970464,468.3219616204691,0.988021016076939,188.0,0.39662447257383965,102.0,0.21518987341772153,494,484,10
3454.0,641.0,10.0,3.0,39.0,5.388455538221529,632.9811616954474,0.987490111849372,281.0,0.43837753510140404,160.0,0.24960998439937598,705,677,10
2442.0,481.0,28.0,10.0,25.0,5.076923076923077,479.3263743910926,0.9965205288796104,190.0,0.39501039501039503,108.0,0.22453222453222454,572,555,10
2618.0,482.0,20.0,8.0,25.0,5.431535269709544,481.3305555555555,0.998611111111111,184.0,0.3817427385892116,105.0,0.21784232365145229,559,542,11
2785.0,604.0,25.0,15.0,45.0,4.610927152317881,595.6455555555556,0.9861681383370126,244.0,0.40397350993377484,118.0,0.19536423841059603,635,617,10
2247.0,448.0,12.0,7.0,24.0,5.015625,447.33034379671153,0.9985052316890882,174.0,0.38839285714285715,92.0,0.20535714285714285,494,475,10
1461.0,289.0,11.0,3.0,11.0,5.055363321799308,286.32167832167835,0.9907324509400635,126.0,0.4359861591695502,50.0,0.17301038062283736,360,351,7
2943.0,633.0,27.0,16.0,41.0,4.649289099526066,627.6560678325385,0.9915577690877385,222.0,0.35071090047393366,111.0,0.17535545023696683,734,709,9
1315.0,264.0,5.0,6.0,8.0,4.981060606060606,262.99236641221376,0.9961832061068703,116.0,0.4393939393939394,76.0,0.2878787878787879,326,309,7
2352.0,447.0,11.0,9.0,24.0,5.261744966442953,443.99099099099095,0.9932684362214562,191.0,0.4272930648769575,102.0,0.22818791946308725,552,534,10
969.0,205.0,4.0,6.0,12.0,4.726829268292683,201.32666666666668,0.9820813008130082,84.0,0.4097560975609756,53.0,0.25853658536585367,238,232,7
2072.0,407.0,9.0,2.0,30.0,5.090909090909091,403.3250620347394,0.9909706683900231,186.0,0.457002457002457,104.0,0.25552825552825553,466,449,9
3189.0,642.0,25.0,10.0,33.0,4.9672897196261685,638.3249869587897,0.9942756806211678,265.0,0.4127725856697819,135.0,0.2102803738317757,730,704,10
2358.0,449.0,34.0,7.0,27.0,5.251670378619154,446.99105145413876,0.9955257270693514,204.0,0.45434298440979953,96.0,0.21380846325167038,501,492,10
1604.0,338.0,11.0,5.0,18.0,4.745562130177515,335.32338308457713,0.9920810150431276,132.0,0.3905325443786982,82.0,0.24260355029585798,406,398,7
2384.0,487.0,8.0,3.0,31.0,4.895277207392197,481.64467353951886,0.9890034364261168,227.0,0.46611909650924027,130.0,0.2669404517453799,519,486,9
2322.0,413.0,22.0,3.0,24.0,5.62227602905569,411.6601784266018,0.9967558799675589,169.0,0.4092009685230024,82.0,0.19854721549636803,510,476,10
954.0,190.0,0.0,2.0,3.0,5.021052631578947,188.66310160427807,0.9929636926540951,69.0,0.3631578947368421,29.0,0.15263157894736842,251,246,6
3453.0,658.0,16.0,6.0,39.0,5.2477203647416415,653.3191056910568,0.9928861788617885,249.0,0.378419452887538,135.0,0.20516717325227962,750,750,12
1674.0,333.0,6.0,3.0,18.0,5.027027027027027,329.9818731117825,0.9909365558912386,116.0,0.3483483483483483,74.0,0.2222222222222222,400,384,9
2345.0,473.0,8.0,3.0,20.0,4.957716701902749,463.97435897435895,0.9809183064997018,262.0,0.5539112050739958,150.0,0.3171247357293869,435,412,8
1664.0,345.0,12.0,4.0,24.0,4.823188405797102,339.3002915451895,0.9834791059280855,132.0,0.3826086956521739,81.0,0.23478260869565218,384,372,8
1282.0,259.0,3.0,3.0,7.0,4.94980694980695,255.97665369649806,0.9883268482490273,110.0,0.4247104247104247,83.0,0.3204633204633205,341,338,8
1043.0,190.0,5.0,2.0,11.0,5.489473684210527,188.66310160427807,0.9929636926540951,107.0,0.5631578947368421,73.0,0.38421052631578945,186,179,6
2671.0,552.0,18.0,16.0,29.0,4.838768115942029,549.9927272727273,0.9963636363636363,231.0,0.41847826086956524,114.0,0.20652173913043478,521,503,9
2504.0,500.0,35.0,9.0,33.0,5.008,497.99196787148594,0.9959839357429718,195.0,0.39,88.0,0.176,567,553,12
2468.0,480.0,9.0,7.0,29.0,5.141666666666667,474.979079497908,0.989539748953975,200.0,0.4166666666666667,139.0,0.28958333333333336,554,528,10
1820.0,391.0,15.0,15.0,30.0,4.654731457800511,388.31962296486716,0.9931448157669237,159.0,0.40664961636828645,92.0,0.23529411764705882,439,432,8
2540.0,500.0,14.0,10.0,29.0,5.08,495.3185781354795,0.990637156270959,181.0,0.362,111.0,0.222,584,567,9
2134.0,391.0,8.0,2.0,26.0,5.457800511508951,389.3298969072165,0.9957286365913466,155.0,0.39641943734015345,99.0,0.2531969309462916,491,477,9
2734.0,551.0,37.0,12.0,37.0,4.961887477313975,543.9889908256881,0.9872758454186717,219.0,0.397459165154265,100.0,0.18148820326678766,614,592,10
1585.0,325.0,16.0,15.0,21.0,4.876923076923077,322.32298136645966,0.9917630195891066,152.0,0.4676923076923077,89.0,0.27384615384615385,323,311,8
2384.0,481.0,24.0,5.0,30.0,4.956340956340957,479.66109951287405,0.9972164231036883,253.0,0.525987525987526,116.0,0.24116424116424118,451,438,10
3128.0,606.0,28.0,10.0,30.0,5.161716171617162,600.3178551686015,0.9906235233805305,245.0,0.4042904290429043,118.0,0.19471947194719472,718,691,12
1409.0,261.0,2.0,3.0,22.0,5.398467432950191,255.6407263294423,0.9794663844039935,102.0,0.39080459770114945,57.0,0.21839080459770116,358,344,8
1500.0,281.0,20.0,4.0,9.0,5.338078291814947,278.6570743405276,0.9916621862652226,150.0,0.5338078291814946,92.0,0.3274021352313167,316,310,8
2190.0,434.0,18.0,9.0,30.0,5.046082949308755,427.32087227414326,0.9846103047791319,171.0,0.39400921658986177,70.0,0.16129032258064516,526,514,9
3099.0,605.0,22.0,14.0,32.0,5.122314049586777,600.655592469546,0.9928191611066877,242.0,0.4,121.0,0.2,737,722,10
1752.0,378.0,14.0,13.0,20.0,4.634920634920635,376.6595744680851,0.9964539007092199,156.0,0.4126984126984127,81.0,0.21428571428571427,429,417,8
2622.0,489.0,16.0,2.0,16.0,5.361963190184049,483.9958592132505,0.989766583258181,197.0,0.40286298568507156,111.0,0.22699386503067484,562,552,9
960.0,178.0,11.0,3.0,10.0,5.393258426966292,176.31439393939394,0.990530303030303,72.0,0.4044943820224719,30.0,0.16853932584269662,240,238,6
1821.0,373.0,10.0,4.0,21.0,4.882037533512064,370.31895777178795,0.9928122192273136,175.0,0.4691689008042895,105.0,0.28150134048257375,425,412,8
1627.0,332.0,1.0,3.0,5.0,4.900602409638554,330.6646403242148,0.9959778323018519,132.0,0.39759036144578314,97.0,0.2921686746987952,354,341,8
1349.0,266.0,0.0,5.0,6.0,5.071428571428571,263.9848484848485,0.9924242424242424,110.0,0.41353383458646614,69.0,0.2593984962406015,343,337,8
1429.0,291.0,20.0,2.0,12.0,4.9106529209622,288.32868757259,0.9908202322082131,96.0,0.32989690721649484,56.0,0.19243986254295534,353,341,8
1878.0,385.0,3.0,2.0,24.0,4.8779220779220775,373.3137777777778,0.969646176046176,124.0,0.3220779220779221,92.0,0.23896103896103896,501,490,8
1883.0,367.0,11.0,4.0,21.0,5.130790190735695,363.989010989011,0.9917956702697847,145.0,0.39509536784741145,75.0,0.20435967302452315,454,440,8
2178.0,432.0,17.0,12.0,22.0,5.041666666666667,427.646511627907,0.9899224806201551,164.0,0.37962962962962965,84.0,0.19444444444444445,538,525,10
1651.0,367.0,11.0,5.0,23.0,4.498637602179836,364.31872146118724,0.9926940639269407,157.0,0.42779291553133514,101.0,0.27520435967302453,435,427,8
1606.0,306.0,11.0,4.0,20.0,5.248366013071895,301.30913091309134,0.9846703624610827,131.0,0.42810457516339867,61.0,0.19934640522875818,375,374,8
1651.0,318.0,12.0,3.0,23.0,5.1918238993710695,315.3164556962026,0.9915611814345993,134.0,0.42138364779874216,72.0,0.22641509433962265,374,360,8
