,chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
44,1951.0,412.0,12.0,10.0,1.0,4.735436893203883,27.0,0.0,15.25925925925926,409.65528455284556,0.994308943089431,118.0,0.28640776699029125,64.0,0.1553398058252427,478,472,33
45,2782.0,603.0,12.0,9.0,9.0,4.6135986733001655,24.0,1.0,25.125,600.6589018302828,0.9961175818080976,114.0,0.1890547263681592,70.0,0.11608623548922056,534,524,33
46,2421.0,535.0,6.0,7.0,1.0,4.525233644859813,44.0,1.0,12.159090909090908,531.3195747342089,0.9931207004377737,137.0,0.2560747663551402,61.0,0.11401869158878504,593,582,34
47,2606.0,587.0,3.0,3.0,0.0,4.439522998296423,30.0,0.0,19.566666666666666,583.9897435897435,0.9948717948717948,143.0,0.24361158432708688,74.0,0.1260647359454855,588,577,40
48,1675.0,352.0,10.0,9.0,1.0,4.7585227272727275,12.0,0.0,29.333333333333332,350.9942857142857,0.9971428571428571,73.0,0.20738636363636365,25.0,0.07102272727272728,389,383,33
49,3412.0,735.0,23.0,23.0,3.0,4.642176870748299,30.0,0.0,24.5,727.6520747834018,0.9900028228345602,178.0,0.24217687074829933,76.0,0.10340136054421768,750,750,33
50,2629.0,567.0,30.0,7.0,4.0,4.63668430335097,36.0,3.0,15.75,562.9928952042629,0.9929327957747142,154.0,0.2716049382716049,76.0,0.13403880070546736,609,599,40
51,3130.0,656.0,18.0,7.0,4.0,4.771341463414634,27.0,0.0,24.296296296296298,653.3251783893986,0.9959225280326198,149.0,0.22713414634146342,89.0,0.13567073170731708,750,738,36
52,3325.0,722.0,19.0,20.0,0.0,4.605263157894737,33.0,0.0,21.87878787878788,717.6546296296297,0.9939814814814815,171.0,0.23684210526315788,119.0,0.16481994459833796,750,750,37
53,3911.0,845.0,25.0,23.0,1.0,4.628402366863905,46.0,0.0,18.369565217391305,840.9905100830368,0.9952550415183868,189.0,0.22366863905325443,107.0,0.12662721893491125,750,750,40
54,3137.0,662.0,37.0,3.0,0.0,4.738670694864048,43.0,0.0,15.395348837209303,656.3161616161616,0.9914141414141414,198.0,0.2990936555891239,80.0,0.12084592145015106,750,750,33
55,3159.0,676.0,8.0,7.0,0.0,4.673076923076923,38.0,1.0,17.789473684210527,673.3254203758655,0.9960435212660732,141.0,0.20857988165680474,109.0,0.16124260355029585,690,660,37
56,2617.0,559.0,28.0,10.0,2.0,4.6815742397137745,29.0,0.0,19.275862068965516,554.9856373429084,0.9928186714542189,131.0,0.23434704830053668,51.0,0.09123434704830054,674,662,42
57,1994.0,420.0,9.0,14.0,1.0,4.747619047619048,27.0,1.0,15.555555555555555,416.6554756195044,0.9920368467131057,98.0,0.23333333333333334,57.0,0.1357142857142857,459,448,40
58,3048.0,635.0,25.0,12.0,0.0,4.8,31.0,2.0,20.483870967741936,632.6592943654555,0.996313849394418,167.0,0.262992125984252,98.0,0.15433070866141732,730,711,40
59,1795.0,363.0,13.0,3.0,0.0,4.9449035812672175,22.0,0.0,16.5,360.65373961218836,0.9935364727608494,115.0,0.3168044077134986,46.0,0.12672176308539945,448,439,38
60,1529.0,339.0,14.0,8.0,0.0,4.510324483775811,29.0,0.0,11.689655172413794,334.98805970149255,0.9881653678510105,99.0,0.2920353982300885,58.0,0.1710914454277286,382,374,31
61,4209.0,873.0,19.0,5.0,1.0,4.821305841924398,56.0,1.0,15.589285714285714,869.9931113662457,0.9965556831228473,179.0,0.20504009163802978,94.0,0.10767468499427263,750,750,42
62,3368.0,701.0,6.0,15.0,8.0,4.804564907275321,32.0,2.0,21.90625,697.6571292322366,0.9952312827849309,154.0,0.21968616262482168,105.0,0.14978601997146934,750,750,40
63,3171.0,673.0,17.0,12.0,0.0,4.711738484398217,37.0,0.0,18.18918918918919,670.3253849975162,0.9960258320914058,137.0,0.20356612184249628,108.0,0.16047548291233285,708,674,35
64,4520.0,956.0,28.0,8.0,0.0,4.7280334728033475,70.0,3.0,13.657142857142857,950.6554856743536,0.9944095038434662,246.0,0.25732217573221755,97.0,0.10146443514644352,750,750,35
65,1301.0,270.0,12.0,7.0,3.0,4.818518518518519,13.0,0.0,20.76923076923077,269.0,0.9962962962962963,90.0,0.3333333333333333,53.0,0.1962962962962963,342,339,33
66,3207.0,655.0,11.0,19.0,2.0,4.89618320610687,53.0,3.0,12.358490566037736,653.3282286881062,0.9974476773864216,171.0,0.26106870229007634,133.0,0.20305343511450383,688,665,33
67,4154.0,895.0,1.0,34.0,1.0,4.641340782122905,29.0,2.0,30.862068965517242,891.6592011944755,0.9962672639044419,173.0,0.19329608938547485,122.0,0.13631284916201117,750,750,30
68,2113.0,444.0,14.0,6.0,0.0,4.759009009009009,18.0,2.0,24.666666666666668,442.32579185520365,0.9962292609351433,99.0,0.22297297297297297,61.0,0.1373873873873874,558,547,37
69,2192.0,472.0,8.0,18.0,4.0,4.6440677966101696,18.0,1.0,26.22222222222222,471.6652482269504,0.999290780141844,95.0,0.20127118644067796,67.0,0.1419491525423729,464,455,40
70,4489.0,942.0,27.0,29.0,0.0,4.765392781316348,41.0,2.0,22.975609756097562,937.6574468085107,0.995390070921986,194.0,0.2059447983014862,146.0,0.15498938428874734,750,750,40
71,3067.0,639.0,21.0,11.0,1.0,4.799687010954616,33.0,1.0,19.363636363636363,636.3249607535322,0.9958137100994244,151.0,0.23630672926447574,102.0,0.1596244131455399,717,694,35
72,2387.0,527.0,21.0,9.0,1.0,4.529411764705882,31.0,0.0,17.0,524.9923809523809,0.9961904761904762,119.0,0.22580645161290322,66.0,0.1252371916508539,537,527,35
73,3115.0,698.0,42.0,12.0,2.0,4.462750716332378,45.0,1.0,15.511111111111111,685.9826086956522,0.9827831070138283,179.0,0.25644699140401145,117.0,0.167621776504298,707,692,31
74,4258.0,935.0,21.0,17.0,2.0,4.5540106951871655,57.0,1.0,16.403508771929825,929.989281886388,0.9946409431939979,236.0,0.25240641711229944,142.0,0.1518716577540107,750,750,40
75,4509.0,992.0,53.0,21.0,1.0,4.545362903225806,66.0,4.0,15.030303030303031,986.6558922558922,0.9946127946127946,256.0,0.25806451612903225,112.0,0.11290322580645161,750,750,40
76,2482.0,508.0,17.0,7.0,0.0,4.8858267716535435,24.0,0.0,21.166666666666668,504.6574257425743,0.9934201294145163,123.0,0.2421259842519685,76.0,0.14960629921259844,617,600,36
77,4573.0,956.0,30.0,12.0,3.0,4.78347280334728,75.0,0.0,12.746666666666666,950.3235396991955,0.994062280020079,231.0,0.24163179916317992,104.0,0.1087866108786611,750,750,32
78,4120.0,830.0,15.0,18.0,0.0,4.963855421686747,32.0,5.0,25.9375,821.3220064724919,0.989544586111436,253.0,0.30481927710843376,219.0,0.26385542168674697,747,710,31
79,1276.0,293.0,6.0,10.0,0.0,4.354948805460751,18.0,1.0,16.27777777777778,289.6437571592211,0.9885452462772051,60.0,0.20477815699658702,27.0,0.09215017064846416,342,335,30
80,4395.0,901.0,23.0,13.0,0.0,4.877913429522753,23.0,0.0,39.17391304347826,895.9910913140312,0.9944407228790579,216.0,0.2397336293007769,119.0,0.1320754716981132,750,750,32
81,1646.0,361.0,5.0,5.0,0.0,4.5595567867036015,18.0,0.0,20.055555555555557,359.9944289693593,0.9972144846796657,67.0,0.18559556786703602,78.0,0.21606648199445982,403,391,30
82,4750.0,940.0,34.0,7.0,2.0,5.053191489361702,61.0,3.0,15.40983606557377,934.6552949538025,0.994314143567875,218.0,0.23191489361702128,92.0,0.09787234042553192,750,750,55
83,4021.0,864.0,35.0,39.0,1.0,4.653935185185185,46.0,0.0,18.782608695652176,862.3294663573087,0.9980665119876257,201.0,0.2326388888888889,118.0,0.13657407407407407,750,750,45
84,4470.0,900.0,51.0,17.0,9.0,4.966666666666667,42.0,2.0,21.428571428571427,896.325167037862,0.9959168522642912,230.0,0.25555555555555554,95.0,0.10555555555555556,750,750,41
85,3254.0,622.0,17.0,15.0,1.0,5.231511254019293,47.0,0.0,13.23404255319149,619.9935483870968,0.9967741935483871,210.0,0.33762057877813506,99.0,0.15916398713826366,692,671,45
86,2577.0,557.0,8.0,5.0,0.0,4.626570915619389,31.0,0.0,17.967741935483872,554.6582582582582,0.9957957957957957,129.0,0.23159784560143626,97.0,0.1741472172351885,564,542,33
87,3782.0,818.0,49.0,15.0,2.0,4.623471882640587,80.0,6.0,10.225,811.9852941176471,0.9926470588235294,219.0,0.26772616136919314,78.0,0.09535452322738386,750,750,60
88,3180.0,705.0,34.0,13.0,2.0,4.51063829787234,47.0,5.0,15.0,701.3257359924027,0.9947882780034081,170.0,0.24113475177304963,79.0,0.11205673758865248,750,742,45
89,1224.0,278.0,13.0,3.0,0.0,4.402877697841727,12.0,0.0,23.166666666666668,275.9855072463768,0.9927536231884058,70.0,0.2517985611510791,29.0,0.10431654676258993,325,323,28
90,3408.0,688.0,42.0,8.0,4.0,4.953488372093023,43.0,6.0,16.0,683.3197278911564,0.9931972789115645,172.0,0.25,76.0,0.11046511627906977,750,750,49
91,3149.0,679.0,9.0,12.0,0.0,4.6377025036818855,37.0,0.0,18.35135135135135,674.6597530864198,0.9936078837797051,152.0,0.22385861561119294,110.0,0.16200294550810015,710,691,33
92,1421.0,307.0,0.0,4.0,0.0,4.628664495114006,9.0,0.0,34.111111111111114,304.6513661202186,0.9923497267759563,67.0,0.2182410423452769,21.0,0.06840390879478828,337,330,29
93,4036.0,878.0,29.0,18.0,10.0,4.596810933940774,42.0,0.0,20.904761904761905,876.3295281582953,0.9980974124809741,215.0,0.244874715261959,96.0,0.10933940774487472,750,750,36
94,3470.0,759.0,37.0,23.0,9.0,4.571805006587615,46.0,3.0,16.5,757.32892998679,0.9977983267283135,178.0,0.23451910408432147,92.0,0.12121212121212122,750,750,40
95,3386.0,716.0,31.0,11.0,0.0,4.729050279329609,34.0,2.0,21.058823529411764,712.3230625583567,0.9948646125116714,191.0,0.26675977653631283,64.0,0.0893854748603352,750,750,40
96,2846.0,589.0,19.0,10.0,1.0,4.831918505942275,31.0,0.0,19.0,584.320819112628,0.9920557200553956,149.0,0.2529711375212224,66.0,0.11205432937181664,618,605,40
97,1426.0,316.0,10.0,5.0,0.0,4.512658227848101,19.0,0.0,16.63157894736842,311.3162393162393,0.9851779725197447,84.0,0.26582278481012656,51.0,0.16139240506329114,330,313,27
98,788.0,182.0,0.0,2.0,0.0,4.329670329670329,2.0,0.0,91.0,175.97727272727272,0.9669080919080919,27.0,0.14835164835164835,16.0,0.08791208791208792,228,223,24
99,1689.0,346.0,1.0,5.0,2.0,4.881502890173411,22.0,0.0,15.727272727272727,342.9825581395349,0.9912790697674418,93.0,0.26878612716763006,50.0,0.14450867052023122,445,441,32
100,3345.0,727.0,23.0,8.0,3.0,4.601100412654746,34.0,1.0,21.38235294117647,723.6574712643678,0.9954022988505747,189.0,0.25997248968363135,103.0,0.14167812929848694,750,750,33
101,4619.0,991.0,68.0,30.0,1.0,4.660948536831484,40.0,4.0,24.775,986.9919110212336,0.9959555106167847,222.0,0.22401614530776992,114.0,0.11503531786074672,750,750,40
102,4514.0,982.0,40.0,37.0,23.0,4.596741344195519,45.0,1.0,21.822222222222223,974.9857142857144,0.992857142857143,200.0,0.20366598778004075,84.0,0.0855397148676171,750,750,30
103,2985.0,625.0,15.0,14.0,0.0,4.776,36.0,1.0,17.36111111111111,620.9871589085072,0.9935794542536116,145.0,0.232,97.0,0.1552,711,693,34
104,2830.0,619.0,35.0,10.0,0.0,4.5718901453958,35.0,0.0,17.685714285714287,615.9935064935065,0.9951429830266664,160.0,0.25848142164781907,80.0,0.12924071082390953,582,553,35
105,4415.0,970.0,59.0,11.0,1.0,4.551546391752577,47.0,1.0,20.638297872340427,965.6597724922441,0.995525538651798,250.0,0.25773195876288657,136.0,0.1402061855670103,750,750,30
106,4377.0,919.0,32.0,8.0,2.0,4.76278563656148,30.0,0.0,30.633333333333333,914.6572155579788,0.9952744456561249,218.0,0.23721436343852012,156.0,0.16974972796517954,750,750,44
107,1247.0,262.0,7.0,6.0,0.0,4.759541984732825,14.0,0.0,18.714285714285715,261.66410256410256,0.9987179487179487,84.0,0.32061068702290074,58.0,0.22137404580152673,313,311,31
108,2359.0,500.0,13.0,7.0,1.0,4.718,29.0,0.0,17.24137931034483,497.6613011401743,0.9953226022803486,126.0,0.252,72.0,0.144,532,512,32
109,2891.0,592.0,23.0,6.0,1.0,4.883445945945946,35.0,1.0,16.914285714285715,587.3175141242938,0.9920903954802259,159.0,0.2685810810810811,87.0,0.14695945945945946,728,709,40
110,2618.0,573.0,8.0,10.0,3.0,4.568935427574171,24.0,3.0,23.875,568.9894736842106,0.9930008266740149,105.0,0.18324607329842932,81.0,0.14136125654450263,677,640,32
111,2164.0,439.0,27.0,5.0,0.0,4.929384965831435,24.0,2.0,18.291666666666668,434.64683447749815,0.9900839054157133,123.0,0.28018223234624146,60.0,0.1366742596810934,528,519,40
112,3009.0,659.0,26.0,11.0,6.0,4.566009104704097,32.0,5.0,20.59375,655.6565195332319,0.9949264332825977,144.0,0.21851289833080426,78.0,0.11836115326251896,665,642,36
113,4356.0,959.0,39.0,17.0,0.0,4.542231491136601,57.0,0.0,16.82456140350877,954.3235806339255,0.9951236502960642,212.0,0.2210636079249218,113.0,0.11783107403545359,750,750,43
114,2821.0,544.0,9.0,4.0,0.0,5.185661764705882,26.0,0.0,20.923076923076923,541.3234932349324,0.9950799507995081,148.0,0.27205882352941174,92.0,0.16911764705882354,698,689,36
115,2790.0,572.0,15.0,7.0,2.0,4.8776223776223775,32.0,0.0,17.875,568.3239601640305,0.9935733569301233,131.0,0.229020979020979,93.0,0.16258741258741258,655,636,40
116,4273.0,873.0,37.0,10.0,10.0,4.894616265750287,59.0,0.0,14.796610169491526,867.654420206659,0.9938767699961729,237.0,0.27147766323024053,61.0,0.06987399770904926,750,750,45
117,2700.0,586.0,22.0,9.0,1.0,4.607508532423208,34.0,0.0,17.235294117647058,581.6518264840182,0.992579908675799,130.0,0.22184300341296928,87.0,0.14846416382252559,624,600,36
118,4131.0,900.0,5.0,14.0,0.0,4.59,53.0,0.0,16.9811320754717,895.3229398663698,0.9948032665181886,157.0,0.17444444444444446,80.0,0.08888888888888889,750,750,38
119,3960.0,904.0,45.0,32.0,6.0,4.380530973451328,56.0,1.0,16.142857142857142,897.6548279689233,0.9929810043904019,195.0,0.2157079646017699,76.0,0.084070796460177,750,750,37
120,4023.0,874.0,24.0,6.0,3.0,4.602974828375286,67.0,0.0,13.044776119402986,865.3202915228231,0.9900689834357245,193.0,0.2208237986270023,75.0,0.08581235697940504,750,750,36
121,1587.0,327.0,12.0,9.0,0.0,4.853211009174312,18.0,0.0,18.166666666666668,324.31692307692305,0.9917948717948717,84.0,0.25688073394495414,50.0,0.1529051987767584,427,421,31
122,363.0,77.0,2.0,2.0,0.0,4.714285714285714,4.0,0.0,19.25,74.65753424657534,0.9695783668386407,23.0,0.2987012987012987,12.0,0.15584415584415584,104,107,20
123,3285.0,682.0,20.0,8.0,0.0,4.816715542521994,45.0,0.0,15.155555555555555,677.9882352941177,0.9941176470588236,175.0,0.2565982404692082,86.0,0.12609970674486803,750,750,38
124,2669.0,542.0,9.0,9.0,0.0,4.924354243542435,10.0,0.0,54.2,531.9924812030075,0.9815359431789806,93.0,0.17158671586715868,69.0,0.12730627306273062,663,631,32
125,3671.0,767.0,15.0,8.0,0.0,4.786179921773142,32.0,0.0,23.96875,764.3263616557734,0.9965141612200435,222.0,0.2894393741851369,129.0,0.1681877444589309,750,750,37
126,3182.0,665.0,5.0,8.0,0.0,4.784962406015038,36.0,0.0,18.47222222222222,655.6474747474747,0.9859360522518417,149.0,0.22406015037593985,61.0,0.09172932330827067,750,750,40
127,3482.0,741.0,14.0,18.0,4.0,4.699055330634278,21.0,2.0,35.285714285714285,735.6522327469553,0.9927830401443392,154.0,0.2078272604588394,123.0,0.1659919028340081,750,750,35
128,3455.0,723.0,52.0,14.0,1.0,4.7786998616874135,23.0,0.0,31.434782608695652,719.9916782246879,0.9958391123439667,181.0,0.2503457814661134,74.0,0.10235131396957123,750,750,40
129,4157.0,862.0,15.0,11.0,5.0,4.822505800464037,34.0,2.0,25.352941176470587,858.993023255814,0.9965116279069768,173.0,0.20069605568445475,164.0,0.1902552204176334,750,750,28
130,3955.0,839.0,9.0,8.0,2.0,4.713945172824792,52.0,0.0,16.134615384615383,833.9904306220095,0.9940291187389864,198.0,0.2359952324195471,105.0,0.12514898688915377,750,750,38
131,2489.0,526.0,14.0,5.0,0.0,4.731939163498099,31.0,0.0,16.967741935483872,520.6500956022945,0.9898290790918147,124.0,0.23574144486692014,46.0,0.08745247148288973,602,582,36
132,3719.0,752.0,24.0,4.0,0.0,4.945478723404255,36.0,0.0,20.88888888888889,746.6550956831331,0.9928924144722515,218.0,0.2898936170212766,108.0,0.14361702127659576,750,750,43
133,1711.0,368.0,8.0,5.0,0.0,4.649456521739131,14.0,0.0,26.285714285714285,365.6593607305936,0.9936395672027001,83.0,0.22554347826086957,41.0,0.11141304347826086,472,465,34
134,2451.0,521.0,9.0,2.0,0.0,4.704414587332054,19.0,0.0,27.42105263157895,518.6615186615187,0.9955115521334332,87.0,0.16698656429942418,56.0,0.10748560460652591,590,572,32
135,3924.0,777.0,14.0,9.0,1.0,5.05019305019305,44.0,0.0,17.65909090909091,768.6580086580086,0.9892638464067035,238.0,0.3063063063063063,86.0,0.11068211068211069,750,750,50
136,2839.0,610.0,46.0,6.0,1.0,4.654098360655738,28.0,0.0,21.785714285714285,608.327850877193,0.9972587719298246,172.0,0.2819672131147541,89.0,0.14590163934426228,706,690,40
137,2768.0,587.0,34.0,15.0,3.0,4.715502555366269,19.0,0.0,30.894736842105264,585.9965811965811,0.9982905982905982,146.0,0.24872231686541738,94.0,0.16013628620102216,691,673,40
138,2153.0,462.0,12.0,10.0,0.0,4.66017316017316,28.0,0.0,16.5,458.31739130434784,0.9920289855072464,124.0,0.2683982683982684,82.0,0.1774891774891775,546,536,37
139,3938.0,849.0,38.0,28.0,0.0,4.638398115429918,43.0,0.0,19.74418604651163,841.9905213270142,0.991743841374575,199.0,0.23439340400471143,82.0,0.09658421672555949,750,750,36
140,2849.0,575.0,9.0,9.0,1.0,4.954782608695652,33.0,0.0,17.424242424242426,571.9895287958116,0.9947643979057592,141.0,0.24521739130434783,75.0,0.13043478260869565,662,645,40
141,1026.0,221.0,11.0,7.0,0.0,4.642533936651584,18.0,0.0,12.277777777777779,219.99086757990867,0.9954337899543378,69.0,0.31221719457013575,48.0,0.2171945701357466,253,250,30
142,1301.0,280.0,6.0,5.0,0.0,4.646428571428571,23.0,1.0,12.173913043478262,277.64988009592327,0.9916067146282974,102.0,0.36428571428571427,53.0,0.18928571428571428,302,291,32
143,4672.0,949.0,22.0,23.0,4.0,4.923076923076923,48.0,1.0,19.770833333333332,944.6575149595212,0.9954241464273142,195.0,0.2054794520547945,117.0,0.1232876712328767,750,750,44
144,4011.0,856.0,27.0,23.0,0.0,4.6857476635514015,50.0,0.0,17.12,851.3224043715848,0.9945355191256832,161.0,0.18808411214953272,108.0,0.1261682242990654,750,750,37
