chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
741.0,166.0,0.0,2.0,1.0,4.463855421686747,8.0,0.0,20.75,162.66252587991718,0.9798947342163685,50.0,0.30120481927710846,31.0,0.18674698795180722,200,194,18
989.0,216.0,1.0,2.0,1.0,4.578703703703703,15.0,0.0,14.4,211.9811320754717,0.9813941299790356,77.0,0.35648148148148145,33.0,0.1527777777777778,257,248,24
914.0,202.0,4.0,2.0,0.0,4.524752475247524,12.0,0.0,16.833333333333332,199.3265993265993,0.9867653432009866,69.0,0.3415841584158416,30.0,0.1485148514851485,254,251,17
1010.0,217.0,0.0,2.0,12.0,4.654377880184332,7.0,2.0,31.0,208.98086124401914,0.9630454435208256,41.0,0.1889400921658986,42.0,0.1935483870967742,255,248,16
664.0,147.0,0.0,2.0,0.0,4.517006802721088,5.0,0.0,29.4,144.98611111111111,0.9863000755857899,34.0,0.23129251700680273,26.0,0.17687074829931973,186,184,16
534.0,116.0,0.0,2.0,0.0,4.603448275862069,9.0,0.0,12.88888888888889,112.32132132132132,0.9682872527700114,25.0,0.21551724137931033,19.0,0.16379310344827586,132,126,9
289.0,62.0,3.0,2.0,3.0,4.661290322580645,2.0,0.0,31.0,61.0,0.9838709677419355,21.0,0.3387096774193548,12.0,0.1935483870967742,87,89,6
487.0,113.0,0.0,3.0,0.0,4.3097345132743365,5.0,0.0,22.6,113.0,1.0,35.0,0.30973451327433627,24.0,0.21238938053097345,154,155,10
1343.0,299.0,4.0,11.0,0.0,4.491638795986622,13.0,1.0,23.0,296.9932432432432,0.9932884389406128,70.0,0.23411371237458195,38.0,0.12709030100334448,297,295,17
820.0,199.0,4.0,2.0,2.0,4.1206030150753765,10.0,0.0,19.9,190.663139329806,0.9581062277879698,32.0,0.16080402010050251,52.0,0.2613065326633166,227,223,16
1695.0,370.0,7.0,2.0,2.0,4.581081081081081,20.0,0.0,18.5,359.6592386258124,0.9720519962859795,114.0,0.3081081081081081,65.0,0.17567567567567569,426,416,15
634.0,129.0,0.0,2.0,0.0,4.9147286821705425,9.0,3.0,14.333333333333334,125.66129032258064,0.9741185296324081,38.0,0.29457364341085274,32.0,0.24806201550387597,178,175,11
674.0,148.0,9.0,2.0,0.0,4.554054054054054,3.0,0.0,49.333333333333336,141.32380952380953,0.954890604890605,30.0,0.20270270270270271,14.0,0.0945945945945946,197,194,19
2134.0,435.0,12.0,2.0,0.0,4.905747126436782,34.0,2.0,12.794117647058824,426.9721577726218,0.9815451902818892,148.0,0.34022988505747126,51.0,0.11724137931034483,501,494,24
799.0,177.0,5.0,2.0,0.0,4.5141242937853105,13.0,0.0,13.615384615384615,174.98850574712645,0.98863562568998,48.0,0.2711864406779661,24.0,0.13559322033898305,228,220,18
976.0,224.0,2.0,2.0,0.0,4.357142857142857,16.0,0.0,14.0,219.32721712538228,0.9791393621668851,63.0,0.28125,53.0,0.23660714285714285,265,257,16
804.0,185.0,3.0,2.0,0.0,4.345945945945946,8.0,0.0,23.125,179.6517690875233,0.9710906437163421,46.0,0.24864864864864866,31.0,0.16756756756756758,218,213,20
821.0,187.0,0.0,2.0,0.0,4.390374331550802,7.0,0.0,26.714285714285715,185.0,0.9893048128342246,48.0,0.25668449197860965,27.0,0.1443850267379679,244,241,12
1192.0,246.0,1.0,2.0,3.0,4.845528455284553,12.0,0.0,20.5,238.6388888888889,0.9700767841011745,57.0,0.23170731707317074,22.0,0.08943089430894309,311,298,19
718.0,150.0,6.0,6.0,0.0,4.786666666666667,11.0,4.0,13.636363636363637,147.98639455782313,0.9865759637188208,35.0,0.23333333333333334,34.0,0.22666666666666666,180,181,10
222.0,56.0,1.0,2.0,0.0,3.9642857142857144,3.0,6.0,18.666666666666668,55.0,0.9821428571428571,8.0,0.14285714285714285,6.0,0.10714285714285714,58,58,7
611.0,126.0,6.0,3.0,0.0,4.849206349206349,7.0,0.0,18.0,125.32258064516128,0.9946236559139784,31.0,0.24603174603174602,19.0,0.15079365079365079,172,173,16
915.0,198.0,0.0,2.0,0.0,4.621212121212121,8.0,2.0,24.75,193.30584192439864,0.9762921309313063,66.0,0.3333333333333333,53.0,0.2676767676767677,239,235,12
339.0,81.0,1.0,2.0,2.0,4.185185185185185,2.0,0.0,40.5,77.65789473684211,0.9587394411955816,18.0,0.2222222222222222,15.0,0.18518518518518517,98,96,12
1063.0,238.0,1.0,2.0,0.0,4.466386554621849,14.0,3.0,17.0,233.65522174535047,0.9817446291821449,60.0,0.25210084033613445,36.0,0.15126050420168066,288,281,20
1176.0,258.0,8.0,8.0,0.0,4.558139534883721,20.0,0.0,12.9,256.3203125,0.9934895833333334,62.0,0.24031007751937986,28.0,0.10852713178294573,304,299,24
615.0,141.0,1.0,2.0,0.0,4.361702127659575,4.0,0.0,35.25,137.66176470588235,0.9763245723821443,36.0,0.2553191489361702,29.0,0.20567375886524822,156,157,9
315.0,74.0,0.0,2.0,0.0,4.256756756756757,6.0,0.0,12.333333333333334,72.31455399061032,0.9772237025758151,24.0,0.32432432432432434,17.0,0.22972972972972974,82,83,9
1241.0,294.0,10.0,2.0,4.0,4.22108843537415,17.0,4.0,17.294117647058822,285.32863849765255,0.9705055731212672,68.0,0.23129251700680273,59.0,0.20068027210884354,341,334,20
967.0,214.0,0.0,2.0,1.0,4.518691588785047,13.0,0.0,16.46153846153846,209.66346153846152,0.9797358015815959,45.0,0.2102803738317757,20.0,0.09345794392523364,288,280,16
595.0,142.0,1.0,2.0,0.0,4.190140845070423,8.0,0.0,17.75,139.98561151079136,0.9858141655689532,51.0,0.3591549295774648,39.0,0.2746478873239437,133,136,8
655.0,135.0,1.0,2.0,0.0,4.851851851851852,7.0,0.0,19.285714285714285,132.64646464646464,0.9825664047886269,33.0,0.24444444444444444,17.0,0.1259259259259259,190,191,15
326.0,81.0,1.0,2.0,0.0,4.0246913580246915,5.0,9.0,16.2,79.9746835443038,0.9873417721518988,15.0,0.18518518518518517,12.0,0.14814814814814814,94,96,20
800.0,187.0,3.0,2.0,6.0,4.278074866310161,9.0,1.0,20.77777777777778,183.6413043478261,0.982039060683562,32.0,0.1711229946524064,35.0,0.18716577540106952,220,218,17
429.0,103.0,0.0,2.0,0.0,4.165048543689321,6.0,0.0,17.166666666666668,98.63945578231292,0.9576646192457565,21.0,0.20388349514563106,19.0,0.18446601941747573,131,131,18
228.0,52.0,0.0,2.0,0.0,4.384615384615385,4.0,0.0,13.0,48.304964539007095,0.9289416257501364,11.0,0.21153846153846154,8.0,0.15384615384615385,71,71,13
1550.0,335.0,14.0,2.0,0.0,4.626865671641791,12.0,0.0,27.916666666666668,329.98787878787874,0.9850384441429216,69.0,0.20597014925373133,45.0,0.13432835820895522,351,350,12
830.0,185.0,2.0,2.0,0.0,4.486486486486487,10.0,0.0,18.5,179.98882681564245,0.9729125773818511,46.0,0.24864864864864866,22.0,0.11891891891891893,234,234,20
998.0,217.0,6.0,2.0,0.0,4.599078341013825,13.0,2.0,16.692307692307693,214.65420560747663,0.9891898875920582,46.0,0.2119815668202765,39.0,0.17972350230414746,249,249,16
3265.0,711.0,43.0,2.0,7.0,4.59212376933896,52.0,1.0,13.673076923076923,694.9885222381636,0.977480340700652,161.0,0.22644163150492264,100.0,0.14064697609001406,750,750,24
754.0,173.0,3.0,2.0,0.0,4.358381502890174,6.0,3.0,28.833333333333332,169.6508875739645,0.9806409686356329,37.0,0.2138728323699422,22.0,0.12716763005780346,217,210,16
425.0,106.0,1.0,2.0,0.0,4.009433962264151,14.0,0.0,7.571428571428571,103.98058252427184,0.9809488917384136,25.0,0.2358490566037736,10.0,0.09433962264150944,131,130,10
1115.0,264.0,5.0,2.0,0.0,4.223484848484849,14.0,3.0,18.857142857142858,258.656330749354,0.979758828596038,60.0,0.22727272727272727,48.0,0.18181818181818182,310,305,17
370.0,90.0,0.0,2.0,0.0,4.111111111111111,5.0,0.0,18.0,87.97701149425288,0.9775223499361431,26.0,0.28888888888888886,17.0,0.18888888888888888,114,114,12
629.0,148.0,4.0,2.0,0.0,4.25,3.0,24.0,49.333333333333336,145.66203703703704,0.984202952952953,28.0,0.1891891891891892,12.0,0.08108108108108109,171,167,17
327.0,81.0,0.0,2.0,0.0,4.037037037037037,1.0,0.0,81.0,80.0,0.9876543209876543,14.0,0.1728395061728395,21.0,0.25925925925925924,94,95,8
820.0,191.0,2.0,2.0,9.0,4.293193717277487,12.0,0.0,15.916666666666666,185.9891891891892,0.9737653884250743,43.0,0.225130890052356,26.0,0.13612565445026178,202,201,22
977.0,219.0,13.0,2.0,1.0,4.461187214611872,11.0,0.0,19.90909090909091,215.66355140186914,0.9847650748943797,60.0,0.273972602739726,52.0,0.2374429223744292,252,249,24
1000.0,221.0,8.0,2.0,0.0,4.524886877828054,12.0,0.0,18.416666666666668,217.65437788018434,0.9848614383718749,47.0,0.21266968325791855,28.0,0.12669683257918551,260,257,21
1130.0,261.0,9.0,2.0,0.0,4.329501915708812,18.0,0.0,14.5,254.6483660130719,0.9756642375979766,73.0,0.2796934865900383,33.0,0.12643678160919541,276,269,19
928.0,212.0,2.0,8.0,0.0,4.377358490566038,19.0,5.0,11.157894736842104,210.9904761904762,0.9952380952380953,55.0,0.25943396226415094,31.0,0.14622641509433962,256,251,19
863.0,197.0,5.0,2.0,0.0,4.380710659898477,18.0,1.0,10.944444444444445,191.65270506108203,0.9728563708684367,43.0,0.2182741116751269,35.0,0.17766497461928935,238,232,12
538.0,123.0,3.0,2.0,0.0,4.373983739837398,6.0,0.0,20.5,122.0,0.991869918699187,34.0,0.2764227642276423,15.0,0.12195121951219512,161,159,16
600.0,123.0,6.0,2.0,0.0,4.878048780487805,1.0,2.0,123.0,121.6611111111111,0.989114724480578,28.0,0.22764227642276422,23.0,0.18699186991869918,171,166,12
570.0,127.0,0.0,2.0,0.0,4.488188976377953,5.0,3.0,25.4,125.66129032258064,0.9894589789179578,29.0,0.2283464566929134,10.0,0.07874015748031496,160,160,15
419.0,94.0,0.0,2.0,0.0,4.457446808510638,4.0,0.0,23.5,92.0,0.9787234042553191,13.0,0.13829787234042554,19.0,0.20212765957446807,105,103,9
464.0,112.0,0.0,5.0,0.0,4.142857142857143,2.0,0.0,56.0,111.66060606060606,0.996969696969697,44.0,0.39285714285714285,26.0,0.23214285714285715,137,137,8
665.0,148.0,1.0,2.0,0.0,4.493243243243243,7.0,0.0,21.142857142857142,142.66193853427896,0.9639320171235065,33.0,0.22297297297297297,29.0,0.19594594594594594,184,183,14
1197.0,279.0,0.0,2.0,1.0,4.290322580645161,16.0,2.0,17.4375,274.98545454545456,0.9856109481915935,77.0,0.27598566308243727,34.0,0.12186379928315412,326,325,23
318.0,74.0,1.0,6.0,2.0,4.297297297297297,4.0,0.0,18.5,74.0,1.0,28.0,0.3783783783783784,18.0,0.24324324324324326,80,82,14
1017.0,223.0,1.0,2.0,0.0,4.560538116591928,6.0,0.0,37.166666666666664,220.31818181818184,0.9879739094985733,59.0,0.2645739910313901,33.0,0.14798206278026907,263,257,10
664.0,149.0,8.0,2.0,0.0,4.456375838926174,11.0,0.0,13.545454545454545,146.64840182648402,0.9842174619227115,46.0,0.3087248322147651,14.0,0.09395973154362416,185,182,17
1051.0,232.0,4.0,2.0,0.0,4.530172413793103,17.0,0.0,13.647058823529411,223.64583333333331,0.9639906609195401,55.0,0.23706896551724138,32.0,0.13793103448275862,298,292,21
1667.0,343.0,11.0,8.0,4.0,4.860058309037901,25.0,1.0,13.72,338.31176470588235,0.9863316755273538,88.0,0.2565597667638484,49.0,0.14285714285714285,374,372,24
1496.0,324.0,5.0,2.0,6.0,4.617283950617284,13.0,0.0,24.923076923076923,313.98726114649685,0.969096485020052,74.0,0.22839506172839505,50.0,0.15432098765432098,391,381,21
564.0,132.0,1.0,2.0,0.0,4.2727272727272725,8.0,0.0,16.5,130.32299741602066,0.9872954349698535,44.0,0.3333333333333333,22.0,0.16666666666666666,175,177,6
797.0,178.0,0.0,2.0,0.0,4.477528089887641,4.0,0.0,44.5,176.66285714285715,0.9924879614767256,37.0,0.20786516853932585,24.0,0.1348314606741573,224,222,12
1039.0,242.0,0.0,2.0,0.0,4.293388429752066,13.0,0.0,18.615384615384617,237.3276836158192,0.9806929075033852,54.0,0.2231404958677686,36.0,0.1487603305785124,288,283,21
982.0,208.0,1.0,5.0,3.0,4.721153846153846,14.0,0.0,14.857142857142858,207.32686084142395,0.9967637540453075,47.0,0.22596153846153846,29.0,0.13942307692307693,282,276,24
1656.0,388.0,26.0,14.0,7.0,4.268041237113402,18.0,1.0,21.555555555555557,387.6649395509499,0.9991364421416234,76.0,0.1958762886597938,65.0,0.16752577319587628,419,403,24
479.0,117.0,3.0,2.0,0.0,4.094017094017094,8.0,4.0,14.625,113.0,0.9658119658119658,38.0,0.3247863247863248,27.0,0.23076923076923078,140,140,15
595.0,134.0,0.0,4.0,0.0,4.440298507462686,5.0,1.0,26.8,133.32323232323233,0.994949494949495,40.0,0.29850746268656714,26.0,0.19402985074626866,177,174,14
223.0,55.0,0.0,2.0,0.0,4.054545454545455,4.0,0.0,13.75,52.269230769230774,0.9503496503496505,8.0,0.14545454545454545,11.0,0.2,65,65,9
323.0,73.0,1.0,2.0,0.0,4.424657534246576,5.0,0.0,14.6,71.65714285714286,0.9816046966731898,32.0,0.4383561643835616,20.0,0.273972602739726,82,81,9
1590.0,342.0,2.0,2.0,0.0,4.649122807017544,17.0,0.0,20.11764705882353,329.98787878787874,0.964876838561049,106.0,0.30994152046783624,55.0,0.1608187134502924,349,334,9
1318.0,283.0,8.0,2.0,1.0,4.657243816254417,23.0,2.0,12.304347826086957,280.3214285714286,0.9905350832912672,70.0,0.24734982332155478,40.0,0.1413427561837456,357,351,22
370.0,89.0,0.0,2.0,0.0,4.157303370786517,7.0,0.0,12.714285714285714,86.97674418604652,0.9772667886072642,27.0,0.30337078651685395,25.0,0.2808988764044944,117,115,8
669.0,161.0,6.0,2.0,0.0,4.15527950310559,6.0,6.0,26.833333333333332,156.3247311827957,0.9709610632471782,36.0,0.2236024844720497,30.0,0.18633540372670807,192,189,15
672.0,136.0,10.0,2.0,1.0,4.9411764705882355,5.0,0.0,27.2,132.6615776081425,0.9754527765304595,35.0,0.25735294117647056,19.0,0.13970588235294118,178,175,20
724.0,176.0,1.0,2.0,0.0,4.113636363636363,4.0,0.0,44.0,171.98830409356725,0.9772062732589049,37.0,0.21022727272727273,43.0,0.24431818181818182,218,216,10
747.0,179.0,14.0,2.0,0.0,4.173184357541899,11.0,0.0,16.272727272727273,177.0,0.9888268156424581,34.0,0.18994413407821228,19.0,0.10614525139664804,188,187,18
692.0,142.0,3.0,5.0,0.0,4.873239436619718,5.0,0.0,28.4,141.32380952380953,0.9952380952380953,31.0,0.21830985915492956,23.0,0.1619718309859155,194,193,18
376.0,84.0,0.0,2.0,2.0,4.476190476190476,4.0,0.0,21.0,82.65843621399176,0.984029002547521,23.0,0.27380952380952384,22.0,0.2619047619047619,112,114,14
1621.0,377.0,3.0,2.0,7.0,4.29973474801061,32.0,1.0,11.78125,367.3188405797101,0.9743205320416715,95.0,0.2519893899204244,40.0,0.10610079575596817,418,409,23
447.0,110.0,0.0,2.0,0.0,4.0636363636363635,2.0,12.0,55.0,108.32087227414331,0.9847352024922119,24.0,0.21818181818181817,31.0,0.2818181818181818,131,127,6
299.0,72.0,1.0,2.0,0.0,4.152777777777778,5.0,0.0,14.4,70.65700483091787,0.9813472893183037,21.0,0.2916666666666667,14.0,0.19444444444444445,98,97,11
292.0,69.0,0.0,4.0,0.0,4.231884057971015,2.0,0.0,34.5,68.31343283582089,0.990049751243781,20.0,0.2898550724637681,13.0,0.18840579710144928,88,89,9
1020.0,232.0,1.0,2.0,5.0,4.396551724137931,9.0,12.0,25.77777777777778,230.32751091703054,0.9927909953320282,60.0,0.25862068965517243,34.0,0.14655172413793102,246,245,21
728.0,168.0,1.0,8.0,0.0,4.333333333333333,9.0,0.0,18.666666666666668,166.66262626262628,0.9920394420394422,42.0,0.25,23.0,0.13690476190476192,192,194,16
759.0,179.0,2.0,2.0,0.0,4.240223463687151,14.0,0.0,12.785714285714286,176.32571428571427,0.9850598563447724,42.0,0.2346368715083799,37.0,0.20670391061452514,215,212,11
796.0,164.0,10.0,2.0,0.0,4.853658536585366,5.0,0.0,32.8,160.3125,0.977515243902439,51.0,0.31097560975609756,26.0,0.15853658536585366,183,178,20
418.0,90.0,2.0,2.0,5.0,4.644444444444445,0.0,1.0,90.0,89.0,0.9888888888888889,26.0,0.28888888888888886,24.0,0.26666666666666666,118,117,8
448.0,92.0,2.0,2.0,0.0,4.869565217391305,4.0,0.0,23.0,90.65917602996255,0.9854258264126364,39.0,0.42391304347826086,18.0,0.1956521739130435,110,108,7
811.0,181.0,1.0,2.0,0.0,4.480662983425415,9.0,3.0,20.11111111111111,178.65168539325842,0.9870258861505989,58.0,0.32044198895027626,24.0,0.13259668508287292,220,209,17
826.0,165.0,4.0,2.0,0.0,5.006060606060606,9.0,0.0,18.333333333333332,162.65020576131687,0.9857588227958598,66.0,0.4,49.0,0.296969696969697,194,194,14
2262.0,484.0,2.0,2.0,0.0,4.6735537190082646,13.0,0.0,37.23076923076923,475.6443980514962,0.9827363596105293,132.0,0.2727272727272727,54.0,0.1115702479338843,520,499,22
839.0,184.0,5.0,2.0,2.0,4.559782608695652,19.0,0.0,9.68421052631579,181.32592592592593,0.9854669887278583,56.0,0.30434782608695654,26.0,0.14130434782608695,224,224,21
830.0,182.0,1.0,2.0,0.0,4.56043956043956,11.0,0.0,16.545454545454547,178.31460674157302,0.9797505864921594,72.0,0.3956043956043956,42.0,0.23076923076923078,213,213,12
918.0,206.0,2.0,2.0,0.0,4.456310679611651,13.0,0.0,15.846153846153847,203.66336633663366,0.9886571181389984,46.0,0.22330097087378642,34.0,0.1650485436893204,267,265,18
1475.0,346.0,10.0,2.0,0.0,4.263005780346821,17.0,6.0,20.352941176470587,340.99411764705883,0.9855321319279157,87.0,0.2514450867052023,57.0,0.16473988439306358,389,385,12
729.0,163.0,3.0,2.0,6.0,4.47239263803681,8.0,0.0,20.375,157.98726114649682,0.9692470008987535,36.0,0.22085889570552147,20.0,0.12269938650306748,211,212,19
608.0,137.0,5.0,2.0,0.0,4.437956204379562,7.0,0.0,19.571428571428573,134.0,0.9781021897810219,34.0,0.24817518248175183,25.0,0.18248175182481752,169,163,16
329.0,63.0,0.0,2.0,1.0,5.222222222222222,4.0,0.0,15.75,61.65555555555555,0.9786596119929453,25.0,0.3968253968253968,11.0,0.1746031746031746,85,83,11
1401.0,301.0,6.0,2.0,11.0,4.6544850498338874,15.0,1.0,20.066666666666666,291.9931271477663,0.9700768343779611,57.0,0.1893687707641196,35.0,0.11627906976744186,369,356,18
678.0,152.0,1.0,2.0,6.0,4.4605263157894735,1.0,0.0,152.0,151.0,0.993421052631579,37.0,0.24342105263157895,18.0,0.11842105263157894,195,193,15
1031.0,231.0,4.0,2.0,1.0,4.463203463203463,21.0,0.0,11.0,227.66371681415927,0.9855572156457111,53.0,0.22943722943722944,36.0,0.15584415584415584,266,263,17
1104.0,238.0,5.0,2.0,4.0,4.638655462184874,15.0,0.0,15.866666666666667,233.98290598290598,0.983121453709689,69.0,0.28991596638655465,35.0,0.14705882352941177,286,280,16
676.0,135.0,6.0,2.0,0.0,5.007407407407407,8.0,1.0,16.875,132.6615776081425,0.9826783526529074,44.0,0.32592592592592595,32.0,0.23703703703703705,174,168,9
364.0,81.0,0.0,6.0,0.0,4.493827160493828,3.0,0.0,27.0,79.9746835443038,0.9873417721518988,19.0,0.2345679012345679,19.0,0.2345679012345679,111,111,16
368.0,88.0,0.0,2.0,1.0,4.181818181818182,9.0,0.0,9.777777777777779,84.63492063492063,0.9617604617604617,22.0,0.25,13.0,0.14772727272727273,118,119,9
628.0,140.0,1.0,2.0,0.0,4.485714285714286,2.0,0.0,70.0,138.661800486618,0.9904414320472714,35.0,0.25,33.0,0.2357142857142857,189,183,17
1025.0,222.0,5.0,2.0,2.0,4.617117117117117,14.0,0.0,15.857142857142858,217.32716049382717,0.9789511733956179,69.0,0.3108108108108108,39.0,0.17567567567567569,280,274,24
789.0,164.0,3.0,2.0,0.0,4.810975609756097,12.0,0.0,13.666666666666666,159.98742138364778,0.9755330572173645,45.0,0.27439024390243905,36.0,0.21951219512195122,214,206,11
458.0,103.0,0.0,2.0,0.0,4.446601941747573,7.0,2.0,14.714285714285714,99.97979797979798,0.9706776502893008,37.0,0.3592233009708738,17.0,0.1650485436893204,102,102,9
728.0,163.0,2.0,2.0,0.0,4.466257668711656,11.0,3.0,14.818181818181818,160.3249475890985,0.9835886355159418,49.0,0.3006134969325153,36.0,0.22085889570552147,196,191,18
809.0,181.0,8.0,2.0,2.0,4.469613259668508,15.0,0.0,12.066666666666666,175.98857142857142,0.9723125493291238,43.0,0.23756906077348067,38.0,0.20994475138121546,218,214,18
541.0,128.0,4.0,6.0,0.0,4.2265625,6.0,5.0,21.333333333333332,127.32275132275132,0.9947089947089947,29.0,0.2265625,20.0,0.15625,164,166,14
1332.0,307.0,16.0,6.0,1.0,4.3387622149837135,22.0,0.0,13.954545454545455,304.99342105263156,0.9934639122235556,82.0,0.2671009771986971,55.0,0.1791530944625407,328,323,17
998.0,235.0,7.0,2.0,1.0,4.246808510638298,10.0,2.0,23.5,230.63793103448276,0.9814380044020543,60.0,0.2553191489361702,41.0,0.17446808510638298,286,285,18
551.0,120.0,0.0,2.0,0.0,4.591666666666667,7.0,0.0,17.142857142857142,116.66086956521738,0.9721739130434782,34.0,0.2833333333333333,28.0,0.23333333333333334,145,140,15
371.0,85.0,0.0,2.0,0.0,4.364705882352941,6.0,0.0,14.166666666666666,83.0,0.9764705882352941,15.0,0.17647058823529413,17.0,0.2,117,117,13
1052.0,219.0,8.0,2.0,0.0,4.80365296803653,23.0,1.0,9.521739130434783,205.98058252427182,0.9405506051336613,65.0,0.2968036529680365,54.0,0.2465753424657534,200,197,11
1645.0,375.0,8.0,11.0,5.0,4.386666666666667,25.0,0.0,15.0,369.64336917562724,0.985715651135006,83.0,0.22133333333333333,54.0,0.144,430,428,24
162.0,35.0,0.0,4.0,0.0,4.628571428571429,2.0,0.0,17.5,35.0,1.0,10.0,0.2857142857142857,9.0,0.2571428571428571,53,55,7
767.0,170.0,6.0,2.0,1.0,4.511764705882353,6.0,1.0,28.333333333333332,167.32530120481928,0.9842664776754075,41.0,0.2411764705882353,34.0,0.2,224,219,17
380.0,92.0,2.0,2.0,0.0,4.130434782608695,2.0,0.0,46.0,88.0,0.9565217391304348,25.0,0.2717391304347826,17.0,0.18478260869565216,124,124,11
957.0,225.0,12.0,2.0,0.0,4.253333333333333,8.0,0.0,28.125,219.99086757990867,0.9777371892440385,61.0,0.27111111111111114,31.0,0.13777777777777778,244,238,16
785.0,179.0,2.0,2.0,0.0,4.385474860335195,12.0,0.0,14.916666666666666,177.66287878787878,0.9925300490942949,50.0,0.27932960893854747,29.0,0.16201117318435754,213,207,17
1555.0,333.0,11.0,2.0,1.0,4.66966966966967,23.0,1.0,14.478260869565217,330.99393939393934,0.9939757939757938,89.0,0.2672672672672673,38.0,0.11411411411411411,383,371,22
288.0,75.0,1.0,2.0,0.0,3.84,5.0,0.0,15.0,74.0,0.9866666666666667,19.0,0.25333333333333335,22.0,0.29333333333333333,98,100,12
944.0,233.0,8.0,7.0,4.0,4.051502145922747,6.0,1.0,38.833333333333336,231.991341991342,0.9956709956709957,44.0,0.1888412017167382,33.0,0.14163090128755365,241,239,12
838.0,205.0,2.0,2.0,0.0,4.087804878048781,19.0,0.0,10.789473684210526,197.96984924623115,0.9657065816889324,67.0,0.32682926829268294,38.0,0.18536585365853658,212,206,16
1202.0,274.0,6.0,2.0,5.0,4.386861313868613,13.0,12.0,21.076923076923077,270.64944649446494,0.9877717025345436,64.0,0.23357664233576642,22.0,0.08029197080291971,347,343,20
