chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
933.0,172.0,1.0,4.0,0.0,5.424418604651163,5.0,0.0,34.4,170.98823529411766,0.9941176470588236,152.0,0.8837209302325582,82.0,0.47674418604651164,223,214,3
997.0,183.0,1.0,3.0,0.0,5.448087431693989,11.0,0.0,16.636363636363637,180.97790055248618,0.9889502762430938,153.0,0.8360655737704918,80.0,0.4371584699453552,241,236,3
720.0,138.0,9.0,2.0,0.0,5.217391304347826,6.0,0.0,23.0,136.66172839506174,0.9903023796743604,109.0,0.7898550724637681,63.0,0.45652173913043476,195,194,2
1109.0,198.0,10.0,3.0,0.0,5.601010101010101,8.0,0.0,24.75,196.6530612244898,0.9931972789115646,158.0,0.797979797979798,81.0,0.4090909090909091,244,240,3
1040.0,202.0,5.0,6.0,0.0,5.148514851485149,15.0,0.0,13.466666666666667,199.30666666666667,0.9866666666666667,164.0,0.8118811881188119,101.0,0.5,236,235,3
1243.0,224.0,4.0,5.0,1.0,5.549107142857143,18.0,0.0,12.444444444444445,221.64564564564566,0.9894894894894896,186.0,0.8303571428571429,100.0,0.44642857142857145,278,275,3
1002.0,193.0,11.0,2.0,0.0,5.191709844559585,12.0,0.0,16.083333333333332,190.65263157894736,0.9878374693209708,146.0,0.7564766839378239,70.0,0.3626943005181347,230,222,3
995.0,188.0,5.0,4.0,0.0,5.292553191489362,23.0,0.0,8.173913043478262,186.98924731182797,0.9946236559139785,158.0,0.8404255319148937,78.0,0.4148936170212766,228,225,3
829.0,160.0,3.0,4.0,0.0,5.18125,9.0,0.0,17.77777777777778,158.64978902953587,0.9915611814345991,134.0,0.8375,73.0,0.45625,207,204,3
1473.0,270.0,4.0,4.0,1.0,5.455555555555556,15.0,0.0,18.0,266.64918851435704,0.9875895870902113,218.0,0.8074074074074075,121.0,0.44814814814814813,302,295,3
505.0,90.0,3.0,5.0,0.0,5.611111111111111,4.0,0.0,22.5,88.97727272727273,0.9886363636363638,70.0,0.7777777777777778,35.0,0.3888888888888889,123,120,2
1007.0,201.0,2.0,4.0,0.0,5.009950248756219,11.0,0.0,18.272727272727273,198.64321608040203,0.9882747068676718,155.0,0.7711442786069652,93.0,0.4626865671641791,218,215,2
547.0,111.0,1.0,4.0,0.0,4.927927927927928,6.0,0.0,18.5,109.30275229357798,0.9847094801223242,83.0,0.7477477477477478,37.0,0.3333333333333333,138,140,2
914.0,168.0,2.0,3.0,0.0,5.440476190476191,9.0,0.0,18.666666666666668,166.65060240963854,0.9919678714859437,145.0,0.8630952380952381,78.0,0.4642857142857143,193,193,4
489.0,93.0,2.0,2.0,0.0,5.258064516129032,6.0,0.0,15.5,90.97777777777777,0.9782556750298685,74.0,0.7956989247311828,37.0,0.3978494623655914,142,142,2
1046.0,195.0,3.0,2.0,1.0,5.364102564102564,11.0,0.0,17.727272727272727,192.31597222222223,0.986235754985755,168.0,0.8615384615384616,104.0,0.5333333333333333,254,249,3
961.0,186.0,0.0,5.0,0.0,5.166666666666667,12.0,0.0,15.5,184.65217391304347,0.9927536231884058,156.0,0.8387096774193549,82.0,0.44086021505376344,244,243,4
1296.0,240.0,6.0,6.0,0.0,5.4,14.0,0.0,17.142857142857142,235.96638655462183,0.9831932773109243,179.0,0.7458333333333333,85.0,0.3541666666666667,268,261,4
655.0,117.0,0.0,4.0,0.0,5.598290598290598,6.0,0.0,19.5,116.32173913043478,0.9942028985507246,97.0,0.8290598290598291,55.0,0.4700854700854701,177,178,3
722.0,128.0,1.0,2.0,0.0,5.640625,8.0,0.0,16.0,124.968,0.9763125,104.0,0.8125,56.0,0.4375,178,176,3
821.0,157.0,3.0,6.0,0.0,5.229299363057325,9.0,0.0,17.444444444444443,155.66233766233765,0.9914798577218958,107.0,0.6815286624203821,65.0,0.4140127388535032,228,228,1
1034.0,197.0,4.0,5.0,0.0,5.248730964467005,12.0,0.0,16.416666666666668,193.96923076923076,0.9846153846153846,174.0,0.883248730964467,91.0,0.4619289340101523,255,254,3
298.0,60.0,0.0,3.0,1.0,4.966666666666667,1.0,0.0,60.0,58.96551724137931,0.9827586206896551,45.0,0.75,19.0,0.31666666666666665,86,88,0
1059.0,202.0,3.0,6.0,0.0,5.242574257425742,9.0,0.0,22.444444444444443,197.62333333333333,0.9783333333333334,163.0,0.806930693069307,94.0,0.46534653465346537,269,266,3
1338.0,262.0,3.0,2.0,1.0,5.106870229007634,12.0,0.0,21.833333333333332,258.984555984556,0.9884906716967785,204.0,0.7786259541984732,107.0,0.4083969465648855,317,312,3
1246.0,235.0,11.0,4.0,0.0,5.302127659574468,10.0,1.0,23.5,232.99137931034483,0.9914526779163609,179.0,0.7617021276595745,98.0,0.41702127659574467,301,294,3
1230.0,227.0,7.0,4.0,0.0,5.418502202643172,15.0,0.0,15.133333333333333,224.98222222222225,0.9911111111111113,189.0,0.8325991189427313,105.0,0.46255506607929514,289,281,3
1170.0,228.0,8.0,5.0,0.0,5.131578947368421,12.0,0.0,19.0,227.32743362831857,0.9970501474926253,192.0,0.8421052631578947,108.0,0.47368421052631576,254,250,4
460.0,83.0,2.0,2.0,0.0,5.542168674698795,4.0,0.0,20.75,81.65833333333333,0.9838353413654618,70.0,0.8433734939759037,36.0,0.43373493975903615,120,119,2
857.0,156.0,3.0,2.0,0.0,5.493589743589744,7.0,0.0,22.285714285714285,151.9607843137255,0.9741075917546507,127.0,0.8141025641025641,67.0,0.42948717948717946,209,202,3
1293.0,246.0,8.0,6.0,0.0,5.2560975609756095,19.0,0.0,12.947368421052632,243.64754098360655,0.9904371584699453,202.0,0.8211382113821138,115.0,0.46747967479674796,305,295,3
807.0,156.0,5.0,6.0,0.0,5.173076923076923,10.0,0.0,15.6,154.64935064935065,0.9913419913419913,118.0,0.7564102564102564,59.0,0.3782051282051282,223,222,2
357.0,68.0,0.0,2.0,0.0,5.25,3.0,0.0,22.666666666666668,65.96923076923076,0.9701357466063347,51.0,0.75,25.0,0.36764705882352944,86,86,1
1132.0,218.0,5.0,2.0,1.0,5.192660550458716,10.0,0.0,21.8,213.63565891472868,0.9799800867648104,169.0,0.7752293577981652,100.0,0.45871559633027525,277,270,3
775.0,146.0,2.0,4.0,1.0,5.308219178082192,7.0,0.0,20.857142857142858,144.98611111111111,0.9930555555555556,122.0,0.8356164383561644,72.0,0.4931506849315068,206,202,0
385.0,74.0,2.0,2.0,0.0,5.202702702702703,2.0,0.0,37.0,71.65714285714286,0.9683397683397683,60.0,0.8108108108108109,31.0,0.4189189189189189,105,103,2
1074.0,201.0,4.0,5.0,0.0,5.343283582089552,7.0,0.0,28.714285714285715,199.3265993265993,0.9916746235154195,155.0,0.7711442786069652,81.0,0.40298507462686567,246,246,3
733.0,132.0,8.0,4.0,0.0,5.553030303030303,8.0,0.0,16.5,130.3076923076923,0.9871794871794871,94.0,0.7121212121212122,49.0,0.3712121212121212,191,190,2
688.0,124.0,0.0,4.0,0.0,5.548387096774194,5.0,0.0,24.8,123.3224043715847,0.994535519125683,102.0,0.8225806451612904,58.0,0.46774193548387094,162,163,3
2013.0,359.0,17.0,8.0,0.0,5.607242339832869,21.0,0.0,17.095238095238095,356.9887955182073,0.9943977591036416,293.0,0.8161559888579387,150.0,0.4178272980501393,402,394,4
192.0,42.0,1.0,2.0,0.0,4.571428571428571,1.0,0.0,42.0,41.0,0.9761904761904762,37.0,0.8809523809523809,25.0,0.5952380952380952,56,57,0
405.0,72.0,1.0,4.0,0.0,5.625,4.0,0.0,18.0,71.31428571428572,0.9904761904761905,63.0,0.875,35.0,0.4861111111111111,108,108,2
953.0,180.0,4.0,6.0,0.0,5.294444444444444,14.0,0.0,12.857142857142858,177.97752808988764,0.9887640449438202,140.0,0.7777777777777778,68.0,0.37777777777777777,218,216,3
948.0,192.0,5.0,4.0,0.0,4.9375,17.0,0.0,11.294117647058824,189.97894736842105,0.9894736842105263,151.0,0.7864583333333334,78.0,0.40625,249,250,3
821.0,159.0,7.0,2.0,0.0,5.163522012578617,7.0,0.0,22.714285714285715,156.64957264957266,0.9852174380476268,118.0,0.7421383647798742,61.0,0.3836477987421384,197,193,3
1011.0,195.0,5.0,9.0,0.0,5.184615384615385,10.0,0.0,19.5,192.6424870466321,0.9879101899827288,161.0,0.8256410256410256,94.0,0.48205128205128206,252,249,2
1059.0,193.0,3.0,5.0,0.0,5.487046632124352,9.0,0.0,21.444444444444443,189.96858638743456,0.9842931937172775,162.0,0.8393782383419689,88.0,0.45595854922279794,257,253,4
783.0,148.0,2.0,6.0,0.0,5.29054054054054,7.0,0.0,21.142857142857142,146.32413793103447,0.9886766076421248,115.0,0.777027027027027,66.0,0.44594594594594594,206,205,2
540.0,101.0,2.0,3.0,0.0,5.346534653465347,5.0,0.0,20.2,99.97979797979798,0.98989898989899,86.0,0.8514851485148515,52.0,0.5148514851485149,147,145,2
892.0,176.0,9.0,4.0,0.0,5.068181818181818,8.0,0.0,22.0,174.66281310211946,0.9924023471711333,152.0,0.8636363636363636,78.0,0.4431818181818182,222,217,3
1285.0,244.0,9.0,4.0,0.0,5.266393442622951,12.0,0.0,20.333333333333332,239.96694214876035,0.9834710743801653,207.0,0.8483606557377049,109.0,0.44672131147540983,321,312,4
973.0,186.0,7.0,4.0,1.0,5.231182795698925,5.0,0.0,37.2,184.9891304347826,0.9945652173913043,149.0,0.8010752688172043,81.0,0.43548387096774194,232,229,3
490.0,93.0,0.0,4.0,0.0,5.268817204301075,6.0,0.0,15.5,91.2967032967033,0.9816849816849818,82.0,0.8817204301075269,40.0,0.43010752688172044,141,139,2
941.0,172.0,4.0,4.0,0.0,5.47093023255814,11.0,0.0,15.636363636363637,170.98823529411766,0.9941176470588236,144.0,0.8372093023255814,86.0,0.5,228,224,3
1043.0,207.0,7.0,4.0,0.0,5.038647342995169,21.0,0.0,9.857142857142858,204.6439024390244,0.9886178861788618,173.0,0.8357487922705314,92.0,0.4444444444444444,279,277,3
1136.0,212.0,1.0,4.0,1.0,5.3584905660377355,7.0,0.0,30.285714285714285,210.3174603174603,0.992063492063492,165.0,0.7783018867924528,104.0,0.49056603773584906,293,284,4
659.0,123.0,2.0,5.0,0.0,5.357723577235772,12.0,0.0,10.25,121.64462809917356,0.9889807162534435,103.0,0.8373983739837398,46.0,0.37398373983739835,155,154,1
694.0,126.0,1.0,2.0,0.0,5.507936507936508,8.0,0.0,15.75,123.30623306233062,0.9786208973200843,103.0,0.8174603174603174,60.0,0.47619047619047616,186,182,3
814.0,144.0,4.0,5.0,0.0,5.652777777777778,6.0,0.0,24.0,143.3239436619718,0.9953051643192486,107.0,0.7430555555555556,60.0,0.4166666666666667,218,214,3
935.0,172.0,4.0,5.0,0.0,5.436046511627907,12.0,0.0,14.333333333333334,170.98823529411766,0.9941176470588236,136.0,0.7906976744186046,69.0,0.4011627906976744,235,229,3
902.0,169.0,8.0,4.0,0.0,5.337278106508876,9.0,0.0,18.77777777777778,167.65069860279442,0.9920159680638723,146.0,0.863905325443787,79.0,0.46745562130177515,230,225,3
1318.0,253.0,4.0,8.0,2.0,5.209486166007905,16.0,0.0,15.8125,250.64807436918989,0.9907038512616201,205.0,0.8102766798418972,124.0,0.4901185770750988,295,289,4
330.0,64.0,0.0,2.0,0.0,5.15625,4.0,0.0,16.0,61.31111111111111,0.9579861111111111,50.0,0.78125,26.0,0.40625,89,86,1
763.0,151.0,5.0,4.0,0.0,5.052980132450331,11.0,0.0,13.727272727272727,148.64864864864865,0.9844281367460175,123.0,0.8145695364238411,61.0,0.40397350993377484,196,198,3
821.0,161.0,6.0,5.0,0.0,5.099378881987578,8.0,0.0,20.125,159.31236897274633,0.9895178197064989,131.0,0.8136645962732919,73.0,0.453416149068323,227,224,3
939.0,170.0,9.0,4.0,0.0,5.523529411764706,10.0,0.0,17.0,169.3253968253968,0.9960317460317459,137.0,0.8058823529411765,72.0,0.4235294117647059,229,229,4
533.0,99.0,5.0,2.0,0.0,5.383838383838384,4.0,0.0,24.75,98.0,0.98989898989899,73.0,0.7373737373737373,44.0,0.4444444444444444,147,146,2
717.0,135.0,4.0,4.0,0.0,5.311111111111111,9.0,0.0,15.0,132.96992481203006,0.9849624060150375,122.0,0.9037037037037037,57.0,0.4222222222222222,185,183,3
996.0,196.0,5.0,9.0,0.0,5.081632653061225,8.0,0.0,24.5,195.32646048109967,0.9965635738831616,151.0,0.7704081632653061,93.0,0.4744897959183674,260,256,0
856.0,153.0,0.0,5.0,0.0,5.594771241830065,7.0,0.0,21.857142857142858,151.64900662251654,0.9911699779249447,119.0,0.7777777777777778,63.0,0.4117647058823529,213,212,3
